id,price,license,model,fuel,cc,registration_date,license_changed,owner_changed,total_loss,flood,theft,damaged_count,damaged_total,damaged_by_other_count,damaged_by_other_total,transmission,warranty,mileage,tuning_history,special_history,usage_change,accident,little_accident
38637291,990,56나0852,SM6,가솔린,1997cc,2016/05/13,0,1,0,0,0,2,1037298,1,2490910,오토,보험사보증,"76,071km",없음,없음,없음,없음,있음
38429571,3170,152모5723,더 뉴 그랜저 IG,가솔린,2497cc,2020/01/09,0,1,0,0,0,1,1792173,0,0,오토,자가보증,"68,865km",없음,없음,없음,없음,있음
38593239,3699,193부6102,더 뉴 K9 2세대,가솔린,3342cc,2021/10/15,1,2,0,0,0,0,0,1,973822,오토,보험사보증,"87,371km",없음,없음,없음,없음,없음
37784983,340,41우7599,포르테,가솔린,1591cc,2010/10/07,0,1,0,0,0,1,1004000,0,0,오토,보험사보증,"146,795km",없음,없음,없음,있음,없음
38550859,3650,386부1033,투싼 하이브리드 (NX4),하이브리드,1598cc,2022/09/30,0,1,0,0,0,2,1633840,1,2420620,오토,보험사보증,"33,249km",없음,없음,없음,없음,있음
38107870,4800,126우9428,G80 (RG3),가솔린,2497cc,2022/08/10,0,1,0,0,0,2,7969340,0,0,오토,보험사보증,"24,287km",없음,없음,없음,있음,있음
38202431,4150,373나2860,더 뉴 팰리세이드,가솔린,3778cc,2022/07/11,0,1,0,0,0,0,0,0,0,오토,보험사보증,"25,333km",없음,없음,없음,없음,없음
38570617,2930,163무7968,코나 (SX2),가솔린,1598cc,2023/06/19,0,1,0,0,0,0,0,0,0,오토,보험사보증,"11,577km",없음,없음,없음,없음,없음
36292111,1930,31고7596,넥쏘,수소,0cc,2018/09/11,0,1,0,0,0,0,0,0,0,오토,보험사보증,"43,088km",없음,없음,없음,없음,없음
38456423,830,130다4252,올 뉴 모닝 (JA),가솔린,998cc,2017/06/28,1,3,0,0,0,0,0,0,0,오토,보험사보증,"57,519km",없음,없음,없음,없음,없음
38144274,1530,19구3796,더 뉴 말리부,가솔린,1341cc,2019/03/05,0,1,0,0,0,1,1944020,0,0,오토,보험사보증,"62,477km",없음,없음,없음,없음,없음
38284697,520,04러6185,SM7 노바,가스,1998cc,2017/03/16,0,1,0,0,0,0,0,0,0,오토,보험사보증,"180,737km",없음,없음,없음,없음,없음
38401215,3830,380노6761,더 뉴 팰리세이드,디젤,2199cc,2022/10/20,0,1,0,0,0,0,0,0,0,오토,자가보증,"12,784km",없음,없음,없음,없음,없음
38378607,970,30누9638,카니발 R,디젤,2199cc,2013/01/11,0,3,0,0,0,1,524727,1,472450,오토,보험사보증,"119,468km",없음,없음,없음,없음,없음
38284196,2090,120무4762,더 넥스트 이쿼녹스,디젤,1490cc,2022/07/28,1,1,0,0,0,1,13327726,1,3476296,오토,자가보증,"6,149km",없음,없음,없음,있음,있음
38513114,1280,04수0303,LF 쏘나타,가스,1999cc,2015/11/06,0,3,0,0,0,1,597590,1,755000,오토,보험사보증,"44,011km",없음,없음,없음,없음,없음
38598847,720,48누7540,더 넥스트 스파크,가솔린,999cc,2016/03/31,0,0,0,0,0,1,964850,0,0,오토,보험사보증,"51,774km",없음,없음,없음,없음,있음
38562529,890,31두3258,제네시스,가솔린,3342cc,2012/01/02,0,2,0,0,0,3,3313167,0,0,오토,보험사보증,"90,371km",없음,없음,없음,없음,있음
38532332,2220,238머3151,K5 3세대,가솔린,1999cc,2021/12/13,0,1,0,0,0,0,0,0,0,오토,보험사보증,"85,674km",없음,없음,없음,없음,없음
38574926,1350,11다1218,올 뉴 K3,가솔린,1598cc,2018/04/27,0,2,0,0,0,1,355690,1,548329,오토,보험사보증,"88,916km",없음,없음,없음,없음,없음
38458803,1530,120두3106,XM3,가솔린,1598cc,2020/10/14,1,1,0,0,0,0,0,1,1205629,오토,보험사보증,"36,032km",없음,없음,없음,없음,없음
37796369,4240,78다1102,쏠라티,디젤,2497cc,2019/12/13,0,3,0,0,0,0,0,0,0,오토,보험사보증,"103,393km",있음 / 적법,없음,없음,없음,없음
38541528,240,31로6828,코란도 C,디젤,1998cc,2011/07/26,0,3,0,0,0,1,2405400,1,1684150,오토,보험사보증,"185,910km",없음,없음,없음,없음,있음
38155317,298,41서9166,올 뉴 모닝,가솔린,998cc,2013/10/01,0,1,0,0,0,2,3765183,2,1865233,오토,보험사보증,"112,537km",없음,없음,없음,있음,있음
38155582,1690,173루9944,G80,디젤,2199cc,2018/07/12,2,2,0,0,0,1,1804693,0,0,오토,자가보증,"221,242km",없음,없음,있음 / 렌트,없음,없음
38049576,190,51루9944,아베오 해치백,가솔린,1598cc,2011/04/05,0,6,0,0,0,5,6569048,1,474154,오토,보험사보증,"159,814km",없음,없음,없음,있음,있음
38232190,309,15다2246,YF 쏘나타,가솔린,1998cc,2011/06/17,0,2,0,0,0,0,0,2,3507035,오토,보험사보증,"150,771km",없음,없음,없음,없음,있음
38511782,530,16두0371,올 뉴 말리부,가솔린,1998cc,2016/09/30,0,0,0,0,0,6,14005105,3,6445520,오토,자가보증,"240,597km",없음,없음,없음,없음,있음
38484234,339,40거5142,올란도,디젤,1998cc,2011/10/11,0,0,0,0,0,0,0,1,1810101,오토,보험사보증,"150,901km",없음,없음,없음,없음,없음
37834266,389,17라0255,K3,가솔린,1591cc,2013/04/26,1,6,0,0,0,6,5423102,5,3704131,오토,자가보증,"135,867km",없음,없음,없음,있음,있음
37833373,1270,54너1956,올 뉴 투싼,디젤,1995cc,2016/04/08,0,1,0,0,0,1,1135982,1,891000,오토,보험사보증,"91,764km",없음,없음,없음,없음,없음
38359985,1519,89더9304,그랜드 스타렉스,디젤,2497cc,2016/02/04,0,0,0,0,0,1,805149,0,0,오토,보험사보증,"19,901km",없음,없음,없음,없음,있음
37778120,219,58루2369,SM3 네오,가솔린,1598cc,2014/06/02,0,5,0,0,0,3,3528970,0,0,오토,보험사보증,"154,064km",없음,없음,없음,없음,없음
38625643,2789,10버5765,EV6,전기,111cc,2022/11/02,0,0,0,0,0,0,0,0,0,오토,보험사보증,"64,722km",없음,없음,없음,없음,없음
38303387,420,28수7879,올란도,디젤,1998cc,2012/07/23,0,2,0,0,0,0,0,0,0,오토,보험사보증,"108,667km",없음,없음,없음,없음,없음
37787444,170,10보5430,싼타페 CM,디젤,2188cc,2006/12/28,0,1,0,0,0,2,1588370,1,63000,오토,보험사보증,"246,721km",있음 / 적법,없음,없음,없음,없음
38486344,1090,49가2240,올 뉴 쏘렌토,디젤,1995cc,2017/03/14,0,1,0,0,0,4,11863243,3,2242400,오토,보험사보증,"112,152km",없음,없음,없음,있음,있음
38621590,510,49부9421,K3,가솔린,1591cc,2014/12/02,0,0,0,0,0,4,4188807,1,804000,오토,보험사보증,"113,624km",없음,없음,없음,있음,있음
38503988,249,59오7790,스파크,가솔린,995cc,2011/05/25,0,0,0,0,0,3,2853742,1,1272890,오토,보험사보증,"64,314km",없음,없음,없음,있음,있음
38359788,960,52라6330,SM3 Z.E.,전기,104cc,2020/02/28,0,0,0,0,0,1,355150,0,0,오토,보험사보증,"88,794km",없음,없음,없음,없음,없음
38145196,350,49조8506,제네시스,가솔린,3778cc,2009/09/25,0,4,0,0,0,2,934550,6,5062399,오토,자가보증,"239,043km",없음,없음,없음,없음,있음
37679164,440,59라7969,티볼리,가솔린,1597cc,2015/06/08,0,1,0,0,0,3,2424920,0,0,오토,보험사보증,"190,412km",없음,없음,없음,없음,있음
37805159,270,43모3727,아반떼 MD,가솔린,1591cc,2012/10/09,0,1,0,0,0,4,3575945,1,793500,오토,보험사보증,"198,164km",없음,없음,없음,없음,있음
37782141,119,15구7781,뉴SM3,가솔린,1998cc,2011/09/06,1,3,0,0,0,3,4667390,4,3445648,오토,보험사보증,"208,639km",없음,없음,없음,있음,있음
37826058,150,43무5616,스파크,가스,995cc,2012/06/19,0,0,0,0,0,3,1535288,5,5527060,오토,보험사보증,"198,802km",없음,없음,없음,없음,있음
37839208,230,36모1160,QM3,디젤,1461cc,2014/08/11,0,2,0,0,0,5,16052606,2,1137158,오토,자가보증,"278,571km",없음,없음,없음,있음,있음
38566505,280,52서7087,에쿠스,가솔린,3342cc,2007/01/02,0,1,0,0,0,2,530000,3,1879752,오토,보험사보증,"129,375km",없음,없음,없음,없음,없음
37772996,190,62보7220,아베오 세단,가솔린,1598cc,2012/07/24,0,2,0,0,0,2,1565610,1,3809500,오토,자가보증,"97,667km",없음,없음,없음,있음,있음
38625707,1840,57마4925,코나 일렉트릭,전기,180cc,2019/09/02,0,0,0,0,0,0,0,0,0,오토,보험사보증,"51,516km",없음,없음,없음,없음,없음
37797175,199,07라7971,그랜저 TG,가솔린,2656cc,2006/08/23,0,3,0,0,0,0,0,0,0,-,보험사보증,"97,216km",없음,없음,없음,없음,없음
38050213,440,57러9176,체어맨 W,가솔린,3598cc,2009/01/05,0,7,0,0,0,1,2424860,1,591190,오토,보험사보증,"66,694km",없음,없음,없음,없음,있음
37850360,289,66어4212,아반떼 MD,가스,1591cc,2011/03/15,1,4,0,0,0,7,5665514,0,0,오토,자가보증,"204,612km",없음,없음,있음 / 렌트,있음,있음
38303275,410,55마9197,에쿠스(신형),가솔린,4627cc,2015/01/15,0,0,0,0,0,1,632840,1,2276800,오토,보험사보증,"239,120km",없음,없음,없음,없음,없음
37787869,550,68노0379,뉴 쏘렌토 R,디젤,1995cc,2012/09/26,1,5,0,0,0,4,3777596,5,14204417,오토,보험사보증,"131,318km",없음,없음,있음 / 렌트,없음,있음
37803672,880,78도6491,그랜드 스타렉스,디젤,2497cc,2015/03/02,0,4,0,0,0,0,0,1,1490520,오토,보험사보증,"139,631km",없음,없음,없음,없음,없음
37772115,719,17우4047,티볼리,가솔린,1597cc,2015/03/18,0,1,0,0,0,0,0,1,2452040,오토,보험사보증,"129,781km",없음,없음,없음,없음,없음
38285926,519,41모3626,스포티지 R,디젤,1995cc,2011/08/03,0,0,0,0,0,0,0,0,0,오토,자가보증,"194,570km",없음,없음,없음,없음,없음
38628019,748,42나4068,LF 쏘나타,가솔린,1999cc,2015/05/28,1,2,0,0,0,2,1614230,0,0,오토,보험사보증,"126,920km",없음,없음,있음 / 렌트,없음,없음
38276523,310,62부5949,엑센트(신형),디젤,1582cc,2014/02/13,1,2,0,0,0,1,1221038,1,1295640,오토,보험사보증,"184,548km",없음,없음,없음,없음,있음
38590816,630,70거5198,그랜드 스타렉스,디젤,2497cc,2008/08/29,0,3,0,0,0,1,997430,0,0,수동,보험사보증,"59,980km",없음,없음,없음,있음,있음
38625062,570,67무0194,말리부,가솔린,1998cc,2015/10/14,0,0,0,0,0,1,437119,0,0,오토,보험사보증,"42,789km",없음,없음,없음,없음,없음
38188398,249,20어1756,아베오 해치백,가솔린,1598cc,2013/02/26,0,1,0,0,0,1,2137958,1,1391538,오토,자가보증,"97,170km",없음,없음,없음,없음,있음
36745400,190,68다2039,크루즈,가솔린,1598cc,2012/05/16,0,2,0,0,0,6,4520437,8,3691005,오토,보험사보증,"65,704km",없음,없음,없음,없음,있음
37942475,300,67서3727,엑센트(신형),디젤,1582cc,2012/03/09,0,0,0,0,0,1,491670,1,1216939,오토,보험사보증,"171,184km",없음,없음,없음,없음,없음
37796546,160,60구3393,아베오 세단,가솔린,1598cc,2012/05/22,0,7,0,0,0,3,1585040,2,2022240,오토,보험사보증,"105,726km",없음,없음,없음,없음,있음
38201185,419,67고7984,레이,가솔린,998cc,2015/07/15,0,1,0,0,0,1,397360,0,0,오토,자가보증,"209,671km",없음,없음,없음,없음,없음
38154190,1490,37소8016,볼트 EV,전기,174cc,2018/07/02,0,1,0,0,0,1,1662063,1,652558,오토,보험사보증,"87,430km",없음,없음,없음,없음,없음
37648239,199,25루1617,말리부,가솔린,1998cc,2011/12/05,0,0,0,0,0,2,1888100,1,293788,오토,자가보증,"210,972km",없음,없음,없음,있음,있음
38621601,339,57부3634,아반떼 MD,가솔린,1591cc,2011/06/16,0,0,0,0,0,8,5265516,3,4755666,오토,보험사보증,"109,043km",없음,없음,없음,있음,있음
38353291,2930,13누4134,더 뉴 카니발,디젤,2199cc,2018/07/25,0,2,0,0,0,1,1254104,1,480011,오토,보험사보증,"83,531km",없음,없음,없음,없음,없음
37804930,579,01다2851,LF 쏘나타,가스,1999cc,2015/02/11,1,3,0,0,0,5,6331946,7,8832709,오토,보험사보증,"117,149km",없음,없음,있음 / 렌트,있음,있음
38383992,519,50고0536,올란도,디젤,1598cc,2016/08/29,0,2,0,0,0,1,4284365,2,649525,오토,보험사보증,"155,236km",없음,없음,없음,있음,있음
37786721,229,78버4734,스타렉스 점보,가스,2476cc,2003/03/13,1,1,0,0,0,3,1566890,2,777698,수동,보험사보증,"181,887km",있음 / 적법,없음,없음,없음,있음
38080383,290,11보4617,QM5 네오,디젤,1995cc,2015/06/12,0,5,0,0,0,4,5102646,5,12140334,오토,자가보증,"202,034km",없음,없음,없음,없음,있음
38348219,679,65거9179,K3,가솔린,1591cc,2013/10/21,0,0,0,0,0,0,0,0,0,오토,보험사보증,"66,277km",없음,없음,없음,없음,없음
37504277,250,09버3710,뉴오피러스,가솔린,3342cc,2006/11/23,0,2,0,0,0,6,3971280,2,2355885,오토,보험사보증,"60,774km",없음,없음,없음,없음,있음
38439025,1420,27소6424,볼트 EV,전기,174cc,2020/07/23,0,2,0,0,0,2,3000404,1,468684,오토,보험사보증,"160,856km",없음,없음,없음,없음,없음
38439445,1040,26오0483,올 뉴 투싼,디젤,1685cc,2016/09/26,0,4,0,0,0,0,0,0,0,오토,보험사보증,"179,702km",없음,없음,없음,없음,없음
38581987,3280,170오3943,팰리세이드,디젤,2199cc,2022/05/25,0,0,0,0,0,1,5697094,0,0,오토,보험사보증,"25,777km",없음,없음,없음,있음,있음
38244331,990,17머5597,올 뉴 카니발,디젤,2199cc,2017/08/01,0,0,0,0,0,1,492069,0,0,오토,자가보증,"250,640km",없음,없음,없음,있음,없음
37787124,239,13주1456,포르테 해치백,가솔린,1591cc,2011/11/10,0,6,0,0,0,1,518150,1,594259,오토,보험사보증,"150,514km",없음,없음,없음,없음,없음
37459183,340,59노2682,더 프레스티지 K7,가솔린,2359cc,2012/03/07,0,1,0,0,0,2,795255,3,1950392,오토,보험사보증,"174,474km",없음,없음,없음,없음,없음
38636731,540,257너7546,더 뉴 카렌스,가스,1999cc,2017/04/05,1,3,0,0,0,8,5459444,2,1155446,오토,보험사보증,"246,795km",없음,없음,있음 / 렌트,없음,있음
38482329,2730,69부2717,EV6,전기,111cc,2021/10/29,0,1,0,0,0,1,19719215,2,1752560,오토,보험사보증,"57,768km",없음,없음,없음,있음,있음
37930812,170,68누5576,알페온,가솔린,2997cc,2011/07/11,0,3,0,0,0,5,3114588,1,1025206,오토,보험사보증,"192,935km",없음,없음,없음,없음,있음
38541583,240,38조0141,엑센트(신형),가솔린,1582cc,2012/02/28,1,0,0,0,0,3,3769770,4,6085670,오토,보험사보증,"202,264km",없음,없음,없음,있음,있음
37788289,409,19노7108,아반떼 MD,가솔린,1591cc,2010/11/18,0,2,0,0,0,2,781926,3,3637392,오토,보험사보증,"78,041km",없음,없음,없음,없음,있음
37883324,130,66더5560,뉴모닝,가솔린,999cc,2008/02/12,0,1,0,0,0,5,4164430,3,4248620,오토,보험사보증,"79,311km",없음,없음,없음,있음,있음
38164064,190,27가1437,뉴SM3,가솔린,1598cc,2010/10/22,0,3,0,0,0,3,1659260,0,0,오토,보험사보증,"101,943km",없음,없음,없음,없음,있음
37837754,460,11누1844,더 넥스트 스파크,가솔린,999cc,2015/08/25,0,2,0,0,0,0,0,0,0,-,보험사보증,"123,708km",없음,없음,없음,없음,없음
38250072,347,129머2468,QM3,디젤,1461cc,2014/06/05,1,3,0,0,0,1,493900,3,1566873,오토,보험사보증,"193,512km",없음,없음,없음,없음,있음
38638272,350,02조5936,SM5 노바,가솔린,1998cc,2015/08/20,1,2,0,0,0,3,2640209,2,2647443,오토,자가보증,"205,723km",없음,없음,있음 / 렌트,없음,있음
38317441,1220,74소7124,올 뉴 카니발,디젤,2199cc,2015/01/28,0,0,0,0,0,4,3016753,0,0,오토,보험사보증,"98,168km",없음,없음,없음,없음,없음
38563296,390,18로0233,뉴코란도 C,디젤,2157cc,2016/02/17,0,0,0,0,0,0,0,1,842800,오토,보험사보증,"234,161km",없음,없음,없음,없음,있음
37893094,149,30너5515,뉴모닝,가솔린,999cc,2008/01/21,0,5,0,0,0,5,2555453,4,2592420,오토,보험사보증,"120,642km",없음,없음,없음,없음,있음
38560810,650,18모4479,싼타페 DM,디젤,1995cc,2013/02/08,0,0,0,0,0,1,919354,1,2101710,오토,자가보증,"266,029km",없음,없음,없음,없음,있음
37877004,209,35거2607,뉴SM3,가솔린,1598cc,2010/09/08,0,1,0,0,0,0,0,0,0,오토,보험사보증,"86,619km",없음,없음,없음,없음,없음
38234081,1099,38너0896,올 뉴 카니발,디젤,2199cc,2015/11/12,0,1,0,0,0,1,1377644,1,785240,오토,자가보증,"215,350km",있음 / 적법 / 장치,없음,없음,있음,있음
38583861,480,63러1990,i40,디젤,1685cc,2013/08/21,0,2,0,0,0,1,382898,0,0,오토,보험사보증,"243,090km",없음,없음,없음,없음,없음
38031572,180,22보8105,그랜저 TG,가솔린,2656cc,2005/09/26,1,5,0,0,0,4,22066246,2,1614339,오토,보험사보증,"182,185km",없음,없음,없음,있음,있음
37772936,629,59저4061,더 뉴 K3,가솔린,1591cc,2017/01/25,0,1,0,0,0,2,3262487,1,787716,오토,보험사보증,"100,093km",없음,없음,없음,없음,있음
38522715,740,69다9143,그랜저 HG,가스,2999cc,2012/11/16,2,4,0,0,0,3,2994666,0,0,오토,보험사보증,"84,610km",없음,없음,있음 / 렌트,없음,있음
38362738,109,28나6519,All New 마티즈,가솔린,796cc,2006/01/16,1,7,0,0,0,0,0,0,0,오토,보험사보증,"77,019km",없음,없음,없음,없음,없음
38557530,920,40더5761,SM6,가스,1998cc,2016/12/20,0,2,0,0,0,0,0,1,301678,CVT,보험사보증,"44,340km",없음,없음,없음,없음,없음
37467899,970,206부7611,스토닉,디젤,1582cc,2017/11/30,1,2,0,0,0,1,628900,0,0,오토,자가보증,"67,519km",없음,없음,있음 / 렌트,없음,없음
36754620,99,04버5963,뉴SM5,가솔린,1998cc,2005/12/20,0,2,0,0,0,8,4531583,6,4031790,오토,보험사보증,"199,180km",없음,없음,없음,없음,있음
38314080,630,52더5567,올 뉴 모닝 (JA),가솔린,998cc,2017/07/05,0,1,0,0,0,0,0,2,1369500,오토,보험사보증,"58,179km",없음,없음,없음,없음,없음
38354515,550,14나8158,뉴 투싼 ix,디젤,1995cc,2014/01/09,0,1,0,0,0,1,990169,1,5127604,오토,자가보증,"248,365km",없음,없음,없음,없음,있음
38610123,4150,240오4833,K8 하이브리드,하이브리드,1598cc,2023/03/23,1,1,0,0,0,0,0,0,0,-,자가보증,"29,187km",없음,없음,없음,없음,없음
38581756,579,79구5480,뉴 다마스,가스,796cc,2019/07/10,0,2,0,0,0,2,1117780,0,0,수동,보험사보증,"90,139km",없음,없음,없음,없음,없음
38592503,850,73주5272,그랜드 스타렉스,디젤,2497cc,2014/11/11,0,4,0,0,0,1,838858,1,375472,-,보험사보증,"206,000km",없음,없음,없음,있음,없음
38558075,5750,171어1579,G80 (RG3),가솔린,2497cc,2023/08/22,0,1,0,0,0,1,452300,0,0,오토,보험사보증,"26,881km",없음,없음,없음,없음,없음
38335733,410,20두1458,아반떼 MD,가솔린,1591cc,2011/10/27,0,4,0,0,0,3,2214630,1,408070,-,보험사보증,"145,267km",없음,없음,없음,없음,있음
38612986,890,175소9027,K5 2세대,가스,1999cc,2017/10/17,1,4,0,0,0,2,1711411,0,0,오토,보험사보증,"131,110km",없음,없음,있음 / 렌트,없음,있음
38328568,1680,244소1064,스포티지 더 볼드,디젤,1995cc,2019/09/04,2,3,0,0,0,2,1102436,0,0,오토,보험사보증,"87,055km",없음,없음,있음 / 렌트,없음,없음
38623481,1450,108주2479,더 뉴 QM6,가스,1998cc,2020/12/16,1,1,0,0,0,0,0,0,0,오토,보험사보증,"128,913km",없음,없음,있음 / 렌트,없음,없음
38502681,730,13루2916,더 뉴 아반떼,가솔린,1591cc,2013/11/26,0,1,0,0,0,4,3132980,3,1739510,오토,보험사보증,"78,736km",없음,없음,없음,있음,있음
38420575,399,30주4461,K3,가솔린,1591cc,2012/12/05,0,1,0,0,0,6,6753974,1,1637112,-,자가보증,"168,107km",없음,없음,없음,없음,있음
38306222,1640,85도1519,더 뉴 그랜드 스타렉스,디젤,2497cc,2018/09/03,0,1,0,0,0,0,0,1,2252480,오토,보험사보증,"83,871km",없음,없음,없음,없음,없음
38460010,985,04저9427,아반떼 AD,가솔린,1591cc,2017/09/06,0,1,0,0,0,4,5055272,2,1722830,오토,자가보증,"62,228km",없음,없음,없음,없음,있음
38391775,560,12우8732,i40 살룬,가솔린,1999cc,2012/09/17,0,4,0,0,0,6,2918309,6,4447149,오토,보험사보증,"105,244km",없음,없음,없음,없음,없음
38601476,280,11더3411,그랜저 TG,가솔린,2656cc,2007/01/05,0,1,0,0,0,4,2492129,1,2169200,오토,자가보증,"90,145km",없음,없음,없음,없음,있음
38550579,1190,07구3138,코나,가솔린,1591cc,2017/08/21,0,1,0,0,0,3,4630260,2,3639334,-,보험사보증,"135,226km",없음,없음,없음,없음,있음
37908504,449,49구0598,레이,가솔린,998cc,2016/05/02,0,5,0,0,0,3,986020,2,926868,오토,보험사보증,"207,003km",없음,없음,없음,없음,있음
38328718,2090,338소2455,더 뉴 그랜저 IG,가스,2999cc,2020/06/24,1,1,0,0,0,1,435440,0,0,오토,보험사보증,"81,671km",없음,없음,없음,없음,있음
38465145,940,232서9846,뉴QM3,디젤,1461cc,2019/09/30,0,1,0,0,0,2,5445040,3,5252990,오토,보험사보증,"86,395km",없음,없음,없음,없음,있음
38206711,770,338소2458,더 뉴 레이,가솔린,998cc,2020/05/29,1,1,0,0,0,0,0,0,0,오토,보험사보증,"77,654km",없음,없음,있음 / 렌트,없음,없음
38606834,439,42마3779,아반떼 MD,가솔린,1591cc,2011/01/27,0,1,0,0,0,2,1482072,0,0,오토,자가보증,"136,537km",없음,없음,없음,없음,있음
38348768,739,18머5412,그랜저 HG,가솔린,2999cc,2013/05/03,0,3,0,0,0,2,5580040,3,2273938,-,자가보증,"154,493km",없음,없음,없음,없음,있음
38293101,1449,37구2631,코나,가솔린,1591cc,2018/01/10,0,1,0,0,0,0,0,2,1099617,오토,자가보증,"82,461km",없음,없음,없음,없음,없음
38332732,1499,84오0482,렉스턴 스포츠,디젤,2157cc,2018/11/19,0,1,0,0,0,1,455316,2,1408041,오토,자가보증,"140,619km",없음,없음,없음,없음,없음
37961610,370,267버4514,더 럭셔리 그랜저,가솔린,2656cc,2010/01/29,1,9,0,0,0,9,6862159,5,2453290,-,보험사보증,"187,708km",없음,없음,없음,없음,있음
38344178,3749,157로2788,EQ900,가솔린,3778cc,2017/05/12,1,2,0,0,0,0,0,0,0,오토,보험사보증,"78,539km",없음,없음,없음,없음,없음
38307747,1000,35버7604,싼타페 더 프라임,디젤,1995cc,2015/12/04,0,0,0,0,0,0,0,0,0,-,보험사보증,"161,279km",없음,없음,없음,없음,없음
38285371,2699,26소4941,더 뉴 카니발,디젤,2199cc,2018/11/05,0,0,0,0,0,0,0,0,0,오토,보험사보증,"59,278km",없음,없음,없음,없음,없음
38076606,3150,354다9794,쏘렌토 4세대,가솔린,2497cc,2022/03/22,0,1,0,0,0,0,0,0,0,-,보험사보증,"57,282km",없음,없음,없음,없음,없음
37566939,389,38머9916,크루즈,가솔린,1796cc,2011/04/28,0,15,0,0,0,6,4914180,2,743978,오토,자가보증,"209,848km",없음,없음,없음,없음,있음
37741843,3890,305조5120,G80 (RG3),가솔린,3470cc,2020/06/01,0,0,0,0,0,1,5806290,0,0,오토,보험사보증,"92,859km",없음,없음,없음,없음,없음
38544584,2499,164머6679,더 뉴 카니발,가솔린,3342cc,2019/11/18,1,1,0,0,0,1,496333,0,0,-,보험사보증,"56,851km",없음,없음,있음 / 렌트,없음,없음
38496344,990,11소3573,더 뉴 스포티지 R,디젤,1995cc,2015/05/13,0,2,0,0,0,3,1929207,1,775763,오토,보험사보증,"88,527km",없음,없음,없음,없음,없음
38171358,3250,270부5994,팰리세이드,가솔린,3778cc,2021/01/11,2,1,0,0,0,1,443448,0,0,오토,보험사보증,"48,906km",없음,없음,있음 / 렌트,없음,없음
38458557,2790,256어8605,카니발 4세대,디젤,2151cc,2020/10/15,0,0,0,0,0,1,1867034,0,0,오토,보험사보증,"100,861km",없음,없음,없음,없음,있음
38278144,2450,312버6989,G70,가솔린,1998cc,2019/09/16,1,1,0,0,0,1,1422680,0,0,오토,보험사보증,"86,997km",없음,없음,있음 / 렌트,없음,있음
38041182,2470,846다7672,더 뉴 QM6,가스,1998cc,2024/04/30,0,0,0,0,0,0,0,0,0,오토,자가보증,"10,731km",없음,없음,없음,없음,없음
38308128,1890,184우8744,더 뉴 SM6,가솔린,1332cc,2023/01/18,0,0,0,0,0,0,0,1,3875714,오토,보험사보증,"23,078km",없음,없음,없음,있음,있음
38569089,1070,30누2318,LF 쏘나타,가솔린,1999cc,2015/04/03,0,0,0,0,0,0,0,0,0,오토,보험사보증,"87,434km",없음,없음,없음,없음,없음
38458433,3700,186무4816,팰리세이드,디젤,2199cc,2021/08/12,0,0,0,0,0,6,15125718,2,1242779,오토,보험사보증,"40,504km",없음,없음,없음,있음,있음
37759234,1260,36도1261,조에,전기,156cc,2021/07/20,0,0,0,0,0,1,11019306,1,4318710,오토,자가보증,"87,177km",없음,없음,없음,없음,있음
37706044,1600,34가2655,볼트 EV,전기,174cc,2018/06/29,0,1,0,0,0,2,5124585,1,219000,오토,자가보증,"110,972km",없음,없음,없음,없음,없음
38489237,1620,111서1199,XM3,가솔린,1598cc,2021/11/02,0,0,0,0,0,0,0,0,0,오토,보험사보증,"38,099km",없음,없음,없음,없음,없음
37063570,1930,57두2296,니로 EV,전기,180cc,2018/12/03,0,0,0,0,0,1,314860,1,264610,오토,자가보증,"73,896km",없음,없음,없음,없음,있음
37164263,199,08노2285,모닝,가솔린,999cc,2006/08/25,0,3,0,0,0,3,824986,0,0,오토,자가보증,"127,131km",없음,없음,없음,없음,없음
38572272,3599,219나2932,카니발 4세대,가솔린,3470cc,2022/11/03,1,1,0,0,0,0,0,0,0,오토,보험사보증,"42,467km",없음,없음,있음 / 렌트,없음,없음
38577942,1950,02노9600,올 뉴 K7,가솔린,2359cc,2017/05/19,0,3,0,0,0,2,654860,0,0,-,보험사보증,"46,093km",없음,없음,없음,없음,없음
38221233,2150,236보9218,아반떼 (CN7),가솔린,1598cc,2022/04/28,0,0,0,0,0,4,3009779,4,4071019,오토,보험사보증,"21,826km",있음 / 적법,없음,없음,없음,있음
38586012,1650,365부1021,더 뉴 모닝 (JA),가솔린,998cc,2023/07/25,0,1,0,0,0,0,0,0,0,오토,보험사보증,"11,820km",없음,없음,없음,없음,없음
38628285,2490,14너7586,올 뉴 카니발,디젤,2199cc,2017/03/27,0,2,0,0,0,1,913700,1,340130,오토,보험사보증,"68,784km",있음 / 적법 / 구조,없음,없음,없음,없음
38579844,3850,171마3445,G80 (RG3),가솔린,3470cc,2020/09/25,0,0,0,0,0,3,2750716,1,653310,오토,보험사보증,"94,788km",없음,없음,없음,없음,없음
38577983,1590,353수1581,셀토스,디젤,1598cc,2019/10/15,1,1,0,0,0,0,0,2,1360930,-,보험사보증,"140,680km",없음,없음,있음 / 렌트,없음,있음
38638402,5350,201조8573,싼타페 (MX5),하이브리드,1598cc,2024/11/29,0,1,0,0,0,0,0,0,0,-,보험사보증,4km,없음,없음,없음,없음,없음
