id,price,car_number,registration_date,transmission,fuel_type,mileage,mileage_condition,chassis_number,tuning,special_history,usage_change,emission_gas,recall,car_name,year
38205788,5300,363우1289,2020/11/23,-,가솔린,"65,201km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,GV80,2020년식
38322263,4290,255마3270,2023/12/11,오토,가솔린+전기,"6,413km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 미이행,싼타페 (MX5),2024년식
38603521,1250,107어5667,2020/04/17,-,가솔린,"69,080km",양호,양호,없음,없음,없음,일산화탄소: 0.01% / 탄화수소: 1ppm,해당없음,XM3,2020년식
38148778,1670,50수7076,2017/06/15,오토,가솔린,"94,379km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 2ppm,해당없음,그랜저 IG,2018년식
38476207,3320,119나7994,2022/07/19,-,가솔린+전기,"46,389km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당없음,K8 하이브리드,2023년식
38503041,1560,05더3334,2017/08/23,-,디젤,"83,643km",양호,양호,없음,없음,없음,매연: -%,해당없음,코란도 투리스모,2017년식
37580974,220,63거7220,2013/05/20,-,디젤,"169,396km",양호,양호,없음,없음,없음,매연: 5%,해당 / 이행,크루즈,2014년식
38505200,1450,39보3230,2017/09/01,오토,가솔린+전기,"160,400km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 1ppm,해당없음,그랜저 IG 하이브리드,2018년식
38539890,2900,287무6299,2021/01/06,오토,가솔린,"33,649km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 싼타페,2021년식
38578344,2750,168서9215,2020/06/08,-,가솔린,"76,758km",양호,양호,없음,없음,없음,일산화탄소: 0.03% / 탄화수소: 2ppm,해당 / 이행,K5 3세대,2020년식
38605759,990,45누0787,2015/09/02,오토,디젤,"157,866km",양호,양호,없음,없음,없음,매연: 3%,해당 / 이행,올 뉴 투싼,2016년식
38437698,2040,361모6308,2022/04/22,오토,가솔린,"42,126km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,아반떼 (CN7),2023년식
38498448,590,41고8419,2010/11/18,오토,디젤,"223,594km",양호,양호,없음,없음,없음,매연: 7%,해당 / 이행,쏘렌토 R,2011년식
38321990,1970,202마9949,2021/07/16,오토,가솔린+전기,"53,352km",양호,양호,없음,없음,없음,일산화탄소: 0.1% / 탄화수소: 1ppm,해당 / 이행,아반떼 하이브리드 (CN7),2021년식
37546261,450,43우9365,2010/03/17,-,가솔린,"79,544km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 3ppm,해당없음,아반떼 HD,2010년식
38165402,620,46우0818,2016/01/04,오토,가솔린,"100,064km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 2ppm,해당없음,어메이징 뉴 크루즈,2016년식
38481495,950,64버7078,2015/02/13,오토,가솔린,"124,078km",양호,양호,없음,없음,없음,일산화탄소: 0.01% / 탄화수소: 1ppm,해당없음,LF 쏘나타,2015년식
38362921,3650,390마1662,2020/05/19,오토,가솔린,"136,297km",양호,양호,없음,없음,없음,일산화탄소: 0.3% / 탄화수소: 4ppm,해당없음,더 K9,2021년식
38483637,2500,113마9928,2020/11/04,-,가솔린+전기,"69,179km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 11ppm,해당없음,K5 하이브리드 3세대,2021년식
37837493,550,15무6062,2013/12/18,오토,가솔린,"78,088km",양호,양호,없음,없음,없음,일산화탄소: 0.01% / 탄화수소: 1ppm,해당없음,레이,2014년식
38249350,2630,313오4699,2021/05/07,-,가솔린+전기,"122,315km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 그랜저 IG 하이브리드,2021년식
38468121,1390,02저8763,2018/07/02,-,가솔린,"92,467km",양호,양호,없음,없음,없음,일산화탄소: 0.1% / 탄화수소: 1ppm,해당없음,QM6,2019년식
38536794,1530,53거5963,2016/01/13,-,가솔린,"95,223km",양호,양호,없음,없음,없음,일산화탄소: 0.01% / 탄화수소: 20ppm,해당 / 이행,제네시스 DH,2016년식
38583879,4480,324로8356,2023/05/17,오토,가솔린,"22,725km",양호,양호,없음,없음,없음,일산화탄소: 0.01% / 탄화수소: 1ppm,해당 / 이행,더 뉴 팰리세이드,2023년식
37341248,1130,22루1296,2014/03/31,-,가솔린,"198,551km",양호,양호,없음,없음,없음,일산화탄소: 0.2% / 탄화수소: 22ppm,해당없음,에쿠스(신형),2014년식
38411155,1300,48부3557,2016/02/29,오토,가솔린,"202,812km",양호,양호,없음,없음,없음,일산화탄소: 0.1% / 탄화수소: 10ppm,해당없음,EQ900,2016년식
37605497,840,03고5833,2017/04/27,오토,디젤,"60,150km",양호,양호,없음,없음,없음,매연: 2.3%,해당없음,더 뉴 트랙스,2017년식
38625005,2080,330무3779,2021/03/31,오토,LPG(일반인 구입),"75,543km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 12ppm,해당없음,더 뉴 QM6,2021년식
38589415,2100,365구9465,2021/11/10,오토,가솔린,"40,794km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,쏘나타 (DN8),2022년식
38502722,640,49부9538,2014/12/05,오토,가솔린,"232,658km",양호,양호,없음,없음,없음,일산화탄소: 0.23% / 탄화수소: 32ppm,해당없음,에쿠스(신형),2015년식
38482697,1890,06조4296,2018/12/21,오토,가솔린+전기,"86,186km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,니로,2018년식
38634483,1990,03소5042,2018/05/28,오토,디젤,"50,586km",양호,양호,없음,없음,없음,매연: 0%,해당없음,싼타페 TM,2019년식
38600042,3460,392수1547,2023/11/17,-,가솔린,"13,660km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 K5 3세대,2024년식
38532702,499,36두4828,2013/09/05,오토,가솔린,"104,230km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 9ppm,해당 / 이행,더 뉴 아반떼,2014년식
37543670,670,23누3872,2013/04/15,-,가솔린,"151,006km",양호,양호,없음,없음,없음,일산화탄소: 0.2% / 탄화수소: 20ppm,해당없음,더 뉴 K7,2013년식
37939941,499,30나0896,2014/07/07,-,디젤,"114,268km",양호,양호,없음,없음,없음,매연: 6%,해당없음,QM3,2014년식
38619567,420,28더7545,2013/02/19,오토,가솔린,"84,146km",양호,양호,없음,없음,없음,일산화탄소: 0.04% / 탄화수소: 2ppm,해당없음,올 뉴 프라이드,2013년식
38566585,1770,346고7961,2019/11/13,-,디젤,"112,000km",양호,양호,없음,없음,없음,매연: 0%,해당없음,스포티지 더 볼드,2020년식
38573520,1180,07다9993,2017/05/22,오토,가솔린,"47,607km",양호,양호,없음,없음,없음,일산화탄소: 0.1% / 탄화수소: 15ppm,해당없음,더 뉴 K3,2017년식
38321008,890,52가6681,2017/08/08,-,가솔린,"125,472km",양호,양호,없음,없음,없음,일산화탄소: 0.01% / 탄화수소: 1ppm,해당없음,티볼리,2017년식
38627813,3690,186너5408,2022/07/12,오토,가솔린,"42,431km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 미이행,더 뉴 G70,2022년식
38580280,2250,66서2482,2018/04/16,오토,디젤,"114,241km",양호,양호,없음,없음,없음,매연: 2%,해당 / 미이행,더 뉴 모하비,2018년식
38160897,4705,174두9581,2021/05/21,-,가솔린,"21,787km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,G80 (RG3),2021년식
38527582,1990,143러6185,2018/11/09,오토,디젤,"76,301km",양호,양호,없음,없음,있음 / 렌트,매연: 2%,해당없음,스포티지 더 볼드,2019년식
38376313,1679,168누1048,2019/10/07,-,가솔린,"130,035km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.06% / 탄화수소: 6ppm,해당 / 이행,그랜저 IG,2019년식
38561983,1389,159가5069,2020/05/20,-,가솔린+전기,"153,139km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,코나 하이브리드,2020년식
38566047,970,226가1820,2020/08/04,오토,가솔린,"84,534km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.2% / 탄화수소: 20ppm,해당없음,모닝 어반 (JA),2021년식
38190842,470,25두3764,2013/03/13,-,가솔린,"164,758km",양호,양호,없음,없음,없음,일산화탄소: 0.23% / 탄화수소: 26ppm,해당없음,트랙스,2013년식
38327611,1190,356서5816,2018/10/10,오토,가솔린,"127,579km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.11% / 탄화수소: 15ppm,해당없음,QM6,2019년식
38080332,250,17무1523,2013/01/04,오토,가솔린,"123,340km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,스파크,2013년식
36908572,1750,226노5998,2019/11/12,오토,LPG(일반인 구입),"122,085km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 2ppm,해당없음,K7 프리미어,2020년식
38377213,2330,268다1621,2018/09/21,-,디젤,"70,917km",양호,양호,없음,없음,없음,매연: 2%,해당없음,싼타페 TM,2019년식
38270675,475,50로5244,2012/10/16,-,LPG(일반인 구입),"267,864km",양호,양호,있음 / 불법 / 장치,없음,있음 / 렌트,일산화탄소: 0.09% / 탄화수소: 18ppm,해당 / 이행,더 프레스티지 K7,2013년식
38381712,2670,309모3049,2024/08/01,오토,가솔린,913km,양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당없음,트랙스 크로스오버,2025년식
38611564,1630,33조6947,2018/12/03,오토,디젤,"96,821km",양호,양호,없음,없음,없음,매연: 2%,해당없음,올 뉴 투싼,2019년식
38598394,2349,143부3488,2020/11/02,-,가솔린,"79,498km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.1% / 탄화수소: 0.1ppm,해당없음,더 뉴 그랜저 IG,2020년식
36446765,2290,371나2897,2019/08/30,오토,가솔린,"55,979km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.01% / 탄화수소: 1ppm,해당없음,K7 프리미어,2020년식
38521705,3894,254구7033,2019/09/25,-,디젤,"50,843km",양호,양호,없음,없음,없음,매연: 1%,해당없음,모하비 더 마스터,2020년식
38563995,1590,160오7909,2022/10/21,오토,가솔린,"42,223km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 기아 레이,2023년식
38444158,2030,106소2557,2022/05/03,-,가솔린,"21,685km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 2ppm,해당없음,아반떼 (CN7),2023년식
38596152,2240,46너8586,2018/08/02,-,디젤,"112,544km",양호,양호,없음,없음,없음,매연: 3%,해당없음,싼타페 TM,2019년식
38314341,535,16마1872,2015/11/23,오토,가솔린,"123,034km",양호,양호,없음,없음,없음,일산화탄소: 0.00% / 탄화수소: 55ppm,해당없음,K3,2015년식
38351401,670,83소3636,2013/01/22,-,디젤,"61,569km",양호,양호,없음,없음,없음,매연: 5%,해당없음,코란도 스포츠,2013년식
38172293,2550,129부8546,2022/09/16,오토,가솔린,"27,758km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.03% / 탄화수소: 2ppm,해당 / 이행,토레스,2023년식
38242755,3540,356어4771,2020/12/04,오토,가솔린,"27,849km",양호,양호,없음,없음,없음,일산화탄소: 0.5% / 탄화수소: 50ppm,해당없음,스팅어 마이스터,2021년식
38324042,599,48우7360,2013/04/17,-,LPG(일반인 구입),"225,012km",양호,양호,없음,없음,없음,일산화탄소: 0.16% / 탄화수소: 23ppm,해당없음,더 뉴 K7,2013년식
38512347,1980,66라0674,2021/10/18,-,전기,"224,786km",양호,양호,없음,없음,있음 / 영업용,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,아이오닉5,2022년식
38320826,1600,04소0771,2016/03/11,-,디젤,"143,878km",양호,양호,없음,없음,없음,매연: 3%,해당 / 미이행,더 뉴 모하비,2017년식
38547990,1580,145수5899,2019/11/22,오토,디젤,"90,128km",양호,양호,없음,없음,없음,매연: 2%,해당 / 이행,스포티지 더 볼드,2020년식
38062807,5450,286우1255,2023/09/08,-,가솔린+전기,"7,900km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 쏘렌토 4세대,2024년식
38564087,3100,106우3552,2020/06/26,-,가솔린+전기,"38,565km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 그랜저 IG 하이브리드,2020년식
38608399,1650,336루8202,2020/01/21,-,가솔린,"92,006km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,올 뉴 K3,2020년식
38623540,820,24로5862,2012/01/02,-,가솔린,"48,562km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,i30(신형),2012년식
37051193,1420,90로1826,2018/01/22,오토,디젤,"143,266km",양호,양호,없음,없음,없음,매연: 3%,해당없음,더 뉴 그랜드 스타렉스,2018년식
38467198,1400,177서1984,2020/11/03,오토,가솔린,"69,026km",양호,양호,없음,없음,없음,일산화탄소: 0.04% / 탄화수소: 2ppm,해당없음,XM3,2020년식
38062888,2110,211버5460,2020/06/01,오토,가솔린+전기,"55,946km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당없음,쏘나타 하이브리드 (DN8),2021년식
38585221,750,61로0617,2016/05/04,-,가솔린,"148,104km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,그랜저 HG,2017년식
38047243,960,36마6942,2014/03/11,-,디젤,"174,612km",양호,양호,없음,없음,없음,매연: -%,해당없음,맥스크루즈,2014년식
37899836,1650,179로4533,2021/03/02,-,가솔린,"11,136km",양호,양호,없음,없음,없음,일산화탄소: 0.01% / 탄화수소: 3ppm,해당없음,베리 뉴 티볼리,2021년식
38408500,2100,82마3765,2021/06/21,오토,디젤,"91,333km",양호,양호,있음 / 적법,없음,없음,매연: 1%,해당 / 미이행,더 뉴 렉스턴 스포츠,2021년식
38379813,2460,180우4641,2020/10/19,-,디젤,"296,409km",양호,양호,없음,없음,있음 / 렌트,매연: 3%,해당없음,G80 (RG3),2021년식
38570855,2580,147더7436,2020/01/15,-,가솔린,"52,733km",양호,양호,없음,없음,없음,일산화탄소: 0.03% / 탄화수소: 5ppm,해당없음,더 뉴 그랜저 IG,2020년식
38393821,880,16부0672,2015/10/29,-,가솔린,"107,941km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,티볼리,2016년식
38292135,1150,68도0132,2016/11/23,오토,가솔린,"68,674km",양호,양호,없음,없음,없음,일산화탄소: 0.05% / 탄화수소: 6ppm,해당없음,티볼리 에어,2017년식
38582827,550,36마5794,2017/08/11,오토,가솔린,"102,059km",양호,양호,없음,없음,없음,일산화탄소: 0.06% / 탄화수소: 6ppm,해당없음,더 넥스트 스파크,2018년식
38595128,2430,175우6211,2021/11/08,-,가솔린,"62,161km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.00% / 탄화수소: 10ppm,해당 / 이행,더 뉴 싼타페,2021년식
38378186,2590,186보5450,2017/06/01,-,가솔린,"152,156km",양호,양호,없음,없음,없음,일산화탄소: 0.01% / 탄화수소: 1ppm,해당없음,EQ900,2018년식
37781578,180,56로8013,2010/10/01,오토,가솔린,"156,725km",양호,양호,없음,없음,없음,일산화탄소: 0.1% / 탄화수소: 2ppm,해당 / 이행,뉴SM5(신형),2010년식
38598355,2720,126하9156,2022/08/04,-,가솔린,"16,842km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당없음,더 뉴 셀토스,2023년식
37684195,1599,231버7061,2019/11/15,-,가솔린,"81,275km",양호,양호,없음,없음,없음,일산화탄소: 0.04% / 탄화수소: 4ppm,해당없음,그랜저 IG,2019년식
38599175,3000,315다8173,2022/11/16,오토,가솔린,"23,850km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 싼타페,2023년식
38626571,1700,50저1511,2019/04/25,오토,가솔린,"60,004km",양호,양호,없음,없음,없음,일산화탄소: 0.01% / 탄화수소: 1ppm,해당없음,코나,2019년식
38400028,1340,41더2585,2018/10/02,-,가솔린,"125,134km",양호,양호,없음,없음,없음,일산화탄소: 0.1% / 탄화수소: 30ppm,해당없음,쏘나타 뉴 라이즈,2019년식
38522902,3150,25고7363,2021/11/04,-,전기,"52,196km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,아이오닉5,2022년식
38473822,2390,109어7108,2022/01/26,오토,가솔린+전기,"110,002km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당없음,K5 하이브리드 3세대,2022년식
38323184,460,51누8429,2011/02/17,-,가솔린,"74,634km",양호,양호,없음,없음,없음,일산화탄소: 0.1% / 탄화수소: 12ppm,해당없음,아반떼 MD,2011년식
38490398,2530,07러3902,2018/05/31,-,가솔린,"96,615km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 미이행,G70,2018년식
38566629,2930,348머2315,2023/06/05,오토,LPG(일반인 구입),"31,863km",양호,양호,없음,없음,없음,일산화탄소: 0.1% / 탄화수소: 1ppm,해당없음,K5 3세대,2023년식
38574322,1420,78고1714,2017/11/22,-,디젤,"88,672km",양호,양호,없음,없음,없음,매연: -%,해당없음,그랜드 스타렉스,2018년식
37030055,700,340라1236,2020/12/08,-,가솔린,"60,186km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 4ppm,해당없음,더 뉴 스파크,2021년식
38482231,390,63버0426,2016/08/23,-,가솔린,"195,297km",양호,양호,없음,없음,없음,일산화탄소: 0.2% / 탄화수소: 40ppm,해당없음,더 뉴 K3,2017년식
38304133,1199,01수0366,2016/10/06,오토,가솔린,"49,909km",양호,양호,없음,없음,없음,일산화탄소: 0.03% / 탄화수소: 5ppm,해당없음,아반떼 AD,2017년식
38287252,8850,150나4611,2024/04/19,오토,가솔린,"8,455km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당없음,G90 (RS4),2025년식
38208382,330,55나8409,2011/01/03,오토,가솔린,"87,099km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,뉴SM3,2011년식
38578424,4580,215두5559,2021/05/21,-,가솔린,"44,666km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 이행,카니발 4세대,2021년식
38158423,2630,269저1952,2020/12/24,오토,가솔린+전기,"34,536km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 그랜저 IG 하이브리드,2021년식
38557835,1160,182우9592,2016/04/27,-,디젤,"177,718km",양호,양호,없음,없음,있음 / 렌트,매연: 3%,해당없음,올 뉴 투싼,2017년식
38274026,2649,97소7616,2021/05/25,-,디젤,"31,728km",양호,양호,없음,없음,없음,매연: 5%,해당없음,더 뉴 렉스턴 스포츠 칸,2021년식
37478967,1060,64도0692,2016/06/17,오토,가솔린,"43,569km",양호,양호,없음,없음,없음,일산화탄소: 0.04% / 탄화수소: 15ppm,해당 / 이행,SM6,2016년식
38272623,799,198우9536,2017/05/12,-,LPG(일반인 구입),"199,836km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 10ppm,해당없음,쏘나타 뉴 라이즈,2018년식
38547704,3680,219나2989,2021/09/17,-,디젤,"63,171km",양호,양호,없음,없음,있음 / 렌트,매연: 3%,해당 / 미이행,카니발 4세대,2022년식
38509483,9999,204우9446,2020/10/30,오토,가솔린,"60,155km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.01% / 탄화수소: 1ppm,해당없음,셀토스,2021년식
38368970,1300,42저2705,2018/09/03,-,가솔린,"184,096km",양호,양호,없음,없음,없음,일산화탄소: 0.2% / 탄화수소: 2ppm,해당없음,그랜저 IG,2019년식
38409352,4999,268머8097,2021/09/01,-,디젤,"25,274km",양호,양호,없음,없음,있음 / 렌트,매연: 1%,해당없음,스타리아,2022년식
38389826,4550,233보6083,2022/10/06,-,디젤,"11,566km",양호,양호,없음,없음,없음,매연: 0.0%,해당없음,GV70,2023년식
38531864,750,25어4597,2015/06/23,오토,디젤,"157,467km",양호,양호,없음,없음,없음,매연: 7%,해당없음,그랜저 HG,2015년식
38434983,820,46라0899,2015/11/13,오토,가솔린,"115,338km",양호,양호,없음,없음,없음,일산화탄소: 0.05% / 탄화수소: 5ppm,해당없음,그랜저 HG,2016년식
38304326,1900,40마5520,2018/05/25,-,디젤,"88,643km",양호,양호,없음,없음,없음,매연: 0%,해당 / 이행,올 뉴 카니발,2018년식
38527211,2470,173조4536,2020/05/21,오토,가솔린,"95,641km",양호,양호,없음,없음,없음,일산화탄소: 0.1% / 탄화수소: 10ppm,해당없음,더 뉴 그랜저 IG,2020년식
38490978,1820,384마8121,2020/10/05,-,LPG(일반인 구입),"50,478km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 QM6,2020년식
38296674,2489,139너4555,2020/05/28,-,가솔린,"65,618km",양호,양호,있음 / 적법,없음,있음 / 렌트,일산화탄소: 0.16% / 탄화수소: 18ppm,해당 / 이행,K5 3세대,2020년식
38326343,1490,56라4523,2017/04/27,-,디젤,"122,661km",양호,양호,없음,없음,없음,매연: 0%,해당 / 이행,올 뉴 카니발,2018년식
38501273,3190,209주7508,2020/09/23,오토,디젤,"53,622km",양호,양호,없음,없음,있음 / 렌트,매연: 2%,해당 / 이행,쏘렌토 4세대,2021년식
38142711,3150,828나8554,2024/01/09,-,LPG(일반인 구입),"5,411km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 미이행,스타리아,2024년식
38530370,1960,238모7977,2019/10/29,-,가솔린+전기,"117,876km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.05% / 탄화수소: 5ppm,해당없음,그랜저 IG 하이브리드,2019년식
37888707,2040,52구1183,2017/03/06,-,디젤,"60,016km",양호,양호,없음,없음,없음,매연: 3%,해당 / 이행,올 뉴 카니발,2017년식
38406680,850,08수1346,2018/01/02,-,디젤,"102,702km",양호,양호,없음,없음,없음,매연: 0%,해당 / 미이행,더 뉴 트랙스,2018년식
38564091,2500,345노5977,2020/03/19,오토,가솔린,"43,821km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 그랜저 IG,2020년식
38070588,1350,229로4384,2019/10/17,오토,가솔린,"63,994km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 2ppm,해당 / 이행,더 뉴 아반떼 AD,2020년식
38335290,1979,02어3264,2019/08/20,오토,가솔린,"26,765km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: 5ppm,해당없음,셀토스,2020년식
38150249,500,65저5591,2015/02/04,-,가솔린,"195,206km",양호,양호,없음,없음,없음,일산화탄소: 0.08% / 탄화수소: 7ppm,해당없음,트랙스,2015년식
37904397,2250,265오4630,2019/08/12,오토,가솔린,"33,042km",양호,양호,없음,없음,없음,일산화탄소: 0.04% / 탄화수소: 6ppm,해당없음,셀토스,2020년식
38488627,1990,151소2575,2018/04/18,오토,가솔린,"38,461km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.05% / 탄화수소: 10ppm,해당없음,그랜저 IG,2018년식
38576300,9999,258조3412,2023/08/31,-,가솔린,"7,774km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당없음,캐스퍼,2024년식
38144404,390,59더2861,2010/01/14,-,가솔린,"70,991km",양호,양호,없음,없음,없음,일산화탄소: 0.01% / 탄화수소: 5ppm,해당없음,프라이드(신형),2010년식
38617807,2070,24주2452,2020/09/16,-,수소,"39,220km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당없음,넥쏘,2021년식
38528502,3350,206무1445,2020/09/09,-,디젤,"83,445km",양호,양호,없음,없음,있음 / 렌트,매연: 3.1%,해당없음,카니발 4세대,2021년식
38405735,2320,134너4548,2023/04/21,-,가솔린,"35,048km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당없음,트레일블레이저,2023년식
38486241,1499,313모7103,2020/04/21,-,가솔린,"89,691km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 10ppm,해당없음,벨로스터 (JS),2020년식
38614605,4280,386어6302,2022/10/18,오토,디젤,"23,046km",양호,양호,없음,없음,없음,매연: 2%,해당 / 이행,카니발 4세대,2023년식
38272007,840,315구6208,2020/08/03,-,가솔린,"112,217km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.03% / 탄화수소: 1ppm,해당없음,모닝 어반 (JA),2021년식
38254772,3590,247고6313,2020/06/22,-,디젤,"50,669km",양호,양호,없음,없음,없음,매연: 0%,해당 / 이행,쏘렌토 4세대,2021년식
38519553,2990,336오8606,2021/07/01,오토,가솔린,"44,177km",양호,양호,없음,없음,없음,일산화탄소: 0.5% / 탄화수소: 50ppm,해당없음,투싼 (NX4),2021년식
38403466,4450,359누7404,2022/08/05,-,가솔린,"28,123km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: 2ppm,해당없음,쏘렌토 4세대,2023년식
38446248,960,16노0419,2016/07/25,-,디젤,"73,315km",양호,양호,없음,없음,없음,매연: 2%,해당 / 미이행,티볼리 에어,2016년식
38368837,860,69노0373,2016/11/04,오토,가솔린,"100,728km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: 2ppm,해당없음,더 뉴 K3,2017년식
38486846,4120,290우2853,2022/08/12,오토,가솔린,"26,796km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당없음,더 뉴 팰리세이드,2023년식
37683537,1550,65서4970,2019/01/02,오토,가솔린,"58,763km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 13ppm,해당없음,스토닉,2019년식
38468961,2780,153조2095,2021/02/08,오토,가솔린,"35,884km",양호,양호,없음,없음,없음,일산화탄소: 0.2% / 탄화수소: 4ppm,해당없음,투싼 (NX4),2021년식
38429427,1880,50누1480,2019/03/13,-,가솔린+전기,"135,129km",양호,양호,없음,없음,없음,일산화탄소: 0.06% / 탄화수소: 6ppm,해당없음,그랜저 IG 하이브리드,2019년식
36669007,500,300모3047,2012/01/17,-,가솔린,"167,039km",양호,양호,없음,없음,없음,일산화탄소: 0.06% / 탄화수소: 52ppm,해당없음,아반떼 MD,2012년식
38188690,990,45어0907,2016/01/04,오토,가솔린,"93,207km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 10ppm,해당없음,아반떼 AD,2016년식
38427135,2880,337보8463,2020/01/09,오토,가솔린,"96,082km",양호,양호,없음,없음,없음,일산화탄소: 0.04% / 탄화수소: 2ppm,해당없음,더 뉴 카니발,2020년식
38483641,3200,360수5630,2020/03/24,-,가솔린+전기,"61,966km",양호,양호,없음,없음,없음,일산화탄소: 0.01% / 탄화수소: 9ppm,해당 / 미이행,더 뉴 그랜저 IG 하이브리드,2020년식
38453973,1580,177두8074,2020/09/25,오토,가솔린,"83,165km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.1% / 탄화수소: 20ppm,해당없음,더 뉴 QM6,2020년식
