id,transmission,warranty,mileage,tuning_history,special_history,usage_change,accident,little_accident
38302977,오토,보험사보증,"94,614km",없음,없음,없음,없음,없음
38607203,오토,보험사보증,"93,577km",없음,없음,없음,없음,없음
38571829,오토,보험사보증,"44,772km",없음,없음,없음,없음,있음
37747777,오토,자가보증,"81,220km",없음,없음,없음,없음,없음
38468984,-,자가보증,"24,867km",없음,없음,있음 / 렌트,없음,없음
38340336,-,보험사보증,"46,481km",있음 / 적법,없음,없음,없음,있음
38509373,-,보험사보증,"166,623km",없음,없음,없음,없음,있음
38429922,-,보험사보증,"5,070km",없음,없음,없음,없음,없음
38636590,오토,보험사보증,"94,210km",없음,없음,있음 / 렌트,없음,있음
38559862,오토,보험사보증,"57,519km",없음,없음,없음,없음,없음
38586904,-,보험사보증,"44,058km",없음,없음,없음,없음,없음
37658979,-,보험사보증,"103,242km",없음,없음,없음,없음,없음
38495950,-,보험사보증,"104,612km",없음,없음,없음,없음,없음
37938202,-,보험사보증,"204,976km",없음,없음,없음,없음,있음
38286109,-,보험사보증,"52,392km",없음,없음,없음,없음,없음
38608347,오토,자가보증,"23,207km",없음,없음,없음,없음,없음
38638525,오토,보험사보증,"30,507km",없음,없음,없음,없음,없음
38048402,-,보험사보증,"27,955km",없음,없음,없음,없음,없음
38048552,-,보험사보증,"18,128km",없음,없음,없음,없음,없음
38291085,-,보험사보증,"63,045km",없음,없음,없음,없음,없음
38305966,오토,보험사보증,"76,208km",없음,없음,없음,없음,없음
37807070,-,자가보증,"38,996km",없음,없음,없음,없음,없음
38474255,-,보험사보증,"5,143km",없음,없음,있음 / 렌트,없음,없음
38484151,-,보험사보증,"19,042km",없음,없음,없음,없음,없음
38464490,오토,자가보증,"12,251km",없음,없음,없음,없음,없음
38574825,-,보험사보증,"20,493km",없음,없음,없음,없음,없음
38559868,오토,보험사보증,"54,792km",없음,없음,있음 / 렌트,없음,없음
38549149,오토,자가보증,"32,456km",없음,없음,없음,없음,있음
38311863,오토,보험사보증,"60,574km",없음,없음,없음,없음,없음
38615411,-,보험사보증,"3,788km",없음,없음,없음,없음,없음
38382281,-,보험사보증,"66,673km",없음,없음,있음 / 렌트,없음,없음
38157447,오토,보험사보증,"108,761km",없음,없음,없음,없음,없음
37953528,-,보험사보증,"37,967km",없음,없음,없음,없음,없음
38304468,-,보험사보증,"117,141km",없음,없음,있음 / 렌트,없음,없음
38575631,오토,보험사보증,"96,925km",없음,없음,없음,없음,있음
38583536,-,보험사보증,"91,801km",없음,없음,없음,없음,있음
38330693,-,보험사보증,"36,810km",없음,없음,있음 / 렌트,없음,있음
38283191,-,보험사보증,"32,025km",없음,없음,없음,없음,없음
37685454,-,보험사보증,"48,541km",없음,없음,없음,없음,없음
38411902,오토,보험사보증,"31,926km",없음,없음,없음,없음,없음
38495951,-,보험사보증,"21,878km",없음,없음,있음 / 렌트,없음,없음
38473431,오토,보험사보증,"100,583km",없음,없음,있음 / 렌트,없음,없음
38495182,-,보험사보증,"81,254km",없음,없음,없음,없음,없음
38438826,오토,보험사보증,"110,295km",없음,없음,없음,없음,있음
38478891,오토,보험사보증,"107,439km",없음,없음,없음,없음,없음
38456936,-,보험사보증,"44,185km",없음,없음,있음 / 렌트,없음,있음
38615407,오토,보험사보증,"40,621km",없음,없음,있음 / 렌트,없음,있음
38473416,오토,보험사보증,"63,316km",없음,없음,있음 / 렌트,없음,있음
38553491,-,보험사보증,"59,749km",없음,없음,없음,없음,없음
38637540,-,보험사보증,"107,799km",없음,없음,없음,없음,있음
38559118,오토,자가보증,"33,841km",없음,없음,없음,없음,없음
38440397,-,보험사보증,"86,211km",없음,없음,있음 / 렌트,없음,있음
37413943,-,보험사보증,"120,795km",없음,없음,있음 / 렌트,없음,있음
38396908,-,보험사보증,"139,632km",없음,없음,없음,없음,없음
38492397,오토,보험사보증,"13,556km",없음,없음,없음,없음,없음
38370414,오토,보험사보증,"117,572km",없음,없음,없음,없음,있음
38477209,오토,보험사보증,"101,685km",없음,없음,없음,없음,없음
36458251,오토,보험사보증,"40,437km",없음,없음,있음 / 렌트,없음,없음
38425846,-,보험사보증,"65,876km",없음,없음,없음,없음,없음
38581934,오토,보험사보증,"15,963km",없음,없음,없음,없음,있음
38486812,-,보험사보증,"19,545km",없음,없음,있음 / 렌트,없음,없음
38541898,-,자가보증,"56,298km",있음 / 적법 / 장치,없음,없음,없음,있음
38344475,-,보험사보증,"36,425km",없음,없음,없음,없음,없음
38373508,오토,보험사보증,"41,948km",없음,없음,있음 / 렌트,없음,없음
38321213,오토,보험사보증,"74,186km",없음,없음,없음,없음,없음
38544955,오토,보험사보증,"78,849km",없음,없음,없음,없음,없음
38378677,오토,자가보증,"68,054km",없음,없음,없음,없음,없음
38544967,오토,자가보증,"52,011km",없음,없음,없음,없음,없음
38564461,-,자가보증,"84,974km",없음,없음,있음 / 렌트,없음,없음
38222516,-,보험사보증,"76,744km",없음,없음,없음,없음,있음
37422764,오토,보험사보증,"89,562km",없음,없음,없음,없음,없음
38563623,오토,자가보증,"78,665km",없음,없음,있음 / 렌트,없음,없음
38614849,-,보험사보증,"141,223km",없음,없음,없음,없음,있음
38555479,-,보험사보증,"24,015km",없음,없음,없음,없음,없음
38452406,-,보험사보증,"54,127km",없음,없음,있음 / 렌트,없음,없음
38522197,-,자가보증,"90,996km",없음,없음,없음,없음,없음
37961121,-,보험사보증,"151,167km",있음 / 적법 / 불법 / 구조 / 장치,없음,없음,없음,없음
38321663,-,자가보증,"171,200km",없음,없음,없음,없음,있음
38481061,-,자가보증,"50,001km",없음,없음,없음,없음,없음
38429896,-,보험사보증,"66,498km",있음 / 적법,없음,있음 / 렌트,없음,없음
38309048,오토,보험사보증,"51,978km",없음,없음,없음,없음,없음
38579709,오토,보험사보증,"36,725km",없음,없음,없음,없음,없음
38283061,-,보험사보증,"114,343km",없음,없음,있음 / 렌트,없음,없음
38477020,오토,보험사보증,"6,343km",없음,없음,없음,없음,없음
37967754,오토,보험사보증,"130,590km",없음,없음,없음,없음,없음
38618881,-,보험사보증,"88,590km",없음,없음,없음,없음,없음
38186911,오토,자가보증,"71,115km",없음,없음,없음,있음,있음
37730132,-,자가보증,"67,745km",없음,없음,없음,있음,있음
38522700,오토,자가보증,"210,740km",없음,없음,없음,있음,있음
38466688,오토,보험사보증,"113,396km",없음,없음,없음,있음,있음
38515887,오토,보험사보증,"79,893km",없음,없음,없음,없음,없음
38270206,오토,보험사보증,"35,266km",없음,없음,없음,없음,없음
36955197,오토,보험사보증,"98,778km",없음,없음,없음,없음,있음
38564959,-,보험사보증,"205,820km",없음,없음,없음,없음,있음
38436729,-,보험사보증,"46,148km",없음,없음,있음 / 렌트,있음,있음
38618534,오토,보험사보증,"80,978km",없음,없음,없음,없음,있음
36697905,-,보험사보증,"188,237km",없음,없음,있음 / 렌트,있음,있음
38530365,-,보험사보증,"101,000km",없음,없음,없음,없음,없음
38511970,오토,보험사보증,"28,244km",없음,없음,없음,없음,있음
38526761,-,자가보증,"31,330km",없음,없음,없음,없음,없음
38164399,오토,보험사보증,"80,619km",없음,없음,없음,없음,있음
38446887,-,보험사보증,"30,711km",없음,없음,없음,없음,없음
37216249,오토,보험사보증,"8,929km",없음,없음,있음 / 렌트,없음,있음
38452588,-,보험사보증,"49,362km",없음,없음,없음,없음,있음
38295466,-,보험사보증,"86,325km",없음,없음,없음,없음,있음
37094902,-,보험사보증,"65,134km",있음 / 적법,없음,없음,있음,없음
38565328,-,보험사보증,"60,537km",없음,없음,있음 / 렌트,없음,없음
38356268,오토,자가보증,"20,350km",없음,없음,없음,없음,있음
38481180,-,보험사보증,"48,813km",없음,없음,없음,없음,없음
38528028,오토,보험사보증,"12,088km",있음 / 불법 / 구조 / 장치,없음,없음,없음,없음
38528078,오토,자가보증,"254,885km",없음,없음,없음,없음,없음
38528068,오토,보험사보증,"170,150km",없음,없음,없음,없음,없음
38504307,오토,보험사보증,"56,613km",없음,없음,있음 / 렌트,없음,없음
38544482,오토,보험사보증,"25,041km",없음,없음,없음,없음,없음
38411583,-,보험사보증,"105,988km",없음,없음,있음 / 렌트,없음,있음
38528985,-,자가보증,"211,830km",없음,없음,있음 / 렌트,없음,없음
38290829,-,자가보증,"161,104km",없음,없음,없음,있음,있음
38624658,오토,보험사보증,"72,316km",없음,없음,없음,없음,있음
38147219,-,보험사보증,"20,452km",없음,없음,없음,있음,있음
38391242,-,보험사보증,"62,823km",없음,없음,없음,있음,있음
38632543,오토,자가보증,"20,790km",없음,없음,없음,없음,없음
37840642,오토,자가보증,"35,746km",없음,없음,없음,없음,없음
38626589,-,보험사보증,"85,266km",없음,없음,있음 / 렌트,없음,없음
38502394,-,보험사보증,"71,271km",없음,없음,있음 / 렌트,없음,있음
38595725,오토,보험사보증,"88,892km",없음,없음,없음,있음,있음
38229362,-,보험사보증,"189,560km",없음,없음,있음 / 렌트,없음,있음
38321253,오토,보험사보증,"94,943km",없음,없음,없음,없음,있음
38425981,-,보험사보증,"66,133km",없음,없음,있음 / 렌트,없음,있음
38257854,-,보험사보증,"62,545km",없음,없음,없음,없음,없음
37313765,오토,보험사보증,"77,790km",없음,없음,없음,없음,있음
38321233,-,보험사보증,7km,없음,없음,있음 / 렌트,없음,없음
38602650,-,보험사보증,"64,730km",없음,없음,있음 / 렌트,없음,있음
36353333,-,보험사보증,"73,320km",있음 / 적법,없음,없음,없음,없음
37405724,-,보험사보증,"132,512km",없음,없음,없음,있음,있음
38621131,오토,보험사보증,"113,682km",없음,없음,없음,없음,없음
38575342,-,보험사보증,"88,314km",없음,없음,없음,없음,없음
38571870,-,보험사보증,"65,233km",없음,없음,없음,없음,없음
38369221,-,보험사보증,"37,115km",없음,없음,없음,없음,없음
38426547,-,보험사보증,"133,547km",없음,없음,없음,없음,있음
38328252,오토,보험사보증,"216,443km",없음,없음,없음,있음,있음
38604547,오토,보험사보증,"92,592km",없음,없음,없음,있음,있음
38149508,오토,보험사보증,"42,095km",없음,없음,없음,없음,없음
38466656,오토,보험사보증,"127,499km",없음,없음,없음,없음,있음
38405357,오토,보험사보증,"135,738km",없음,없음,없음,없음,없음
38501806,-,보험사보증,"76,579km",없음,없음,있음 / 렌트,없음,없음
38446342,-,보험사보증,"99,315km",없음,없음,없음,있음,있음
37607236,-,보험사보증,"63,451km",없음,없음,있음 / 렌트,있음,있음
38592428,오토,보험사보증,"64,302km",있음 / 적법,없음,없음,없음,없음
37891497,-,보험사보증,"187,605km",없음,없음,없음,없음,있음
38290692,-,보험사보증,"75,623km",없음,없음,있음 / 렌트,있음,없음
38092119,오토,보험사보증,"160,779km",없음,없음,없음,없음,없음
38464914,오토,보험사보증,"124,892km",없음,없음,없음,없음,있음
38012762,오토,보험사보증,"23,698km",없음,없음,없음,없음,없음
38590351,오토,보험사보증,"79,615km",없음,없음,없음,없음,없음
38481692,-,보험사보증,"1,444km",없음,없음,없음,있음,있음
38348234,오토,보험사보증,"68,319km",없음,없음,있음 / 렌트,없음,있음
37727459,-,보험사보증,"126,209km",없음,없음,없음,있음,있음
37750659,-,보험사보증,"50,900km",없음,없음,있음 / 렌트,없음,없음
38415456,오토,보험사보증,"39,173km",없음,없음,없음,없음,없음
37741587,-,보험사보증,"23,445km",있음 / 적법 / 구조,없음,없음,없음,없음
38596046,-,보험사보증,"135,335km",없음,없음,없음,없음,있음
37881854,오토,보험사보증,"60,317km",없음,없음,있음 / 렌트,없음,없음
38552957,-,보험사보증,"105,938km",없음,없음,없음,없음,없음
38604094,-,보험사보증,"68,199km",없음,없음,있음 / 렌트,없음,있음
38305143,-,보험사보증,"77,554km",없음,없음,없음,없음,있음
37525383,오토,자가보증,"104,941km",없음,없음,없음,있음,없음
38614373,-,자가보증,"152,964km",없음,없음,없음,없음,있음
36912949,오토,보험사보증,"261,055km",없음,없음,없음,없음,있음
38442182,오토,보험사보증,"67,980km",없음,없음,없음,없음,없음
38391726,-,보험사보증,"141,947km",없음,없음,있음 / 렌트,없음,있음
38362339,-,보험사보증,"43,565km",없음,없음,없음,없음,없음
38454723,오토,자가보증,"23,161km",없음,없음,없음,있음,있음
38391796,오토,보험사보증,"53,676km",없음,없음,없음,없음,없음
38595595,-,보험사보증,"113,574km",없음,없음,있음 / 렌트,없음,없음
38130713,오토,자가보증,"17,237km",없음,없음,없음,없음,없음
37568445,오토,보험사보증,"155,673km",없음,없음,없음,없음,없음
38563002,-,보험사보증,"32,912km",없음,없음,있음 / 렌트,없음,있음
38604123,오토,보험사보증,"135,469km",없음,없음,있음 / 렌트,없음,있음
38526310,오토,보험사보증,"60,801km",없음,없음,없음,없음,있음
