id,n,model,fuel,cc,date,nc,oc,tl,fd,tf,cm_num,cm_price,co_num,co_price,price,transmission,warranty,mileage,tuning_history,special_history,usage_change,accident,little_accident
37778531,53도4693,티볼리,가솔린,1597cc,2016/12/26,0,3,0,0,0,0,0,1,378598,799,오토,보험사보증,"95,128km",없음,없음,없음,없음,없음
37822810,41수0895,K5 2세대,가스,1999cc,2015/12/04,0,4,0,0,0,1,779428,0,0,880,오토,보험사보증,"115,064km",없음,없음,없음,없음,있음
38634374,68라9098,QM6,디젤,1995cc,2019/07/29,0,1,0,0,0,0,0,2,4041090,1350,-,보험사보증,"102,140km",없음,없음,없음,없음,없음
38155433,148보5423,팰리세이드,가솔린,3778cc,2021/11/04,0,1,0,0,0,0,0,0,0,3540,오토,보험사보증,"17,087km",없음,없음,없음,없음,없음
38363263,259구5477,G80 (RG3),가솔린,3470cc,2020/08/31,0,1,0,0,0,0,0,0,0,3450,-,자가보증,"86,838km",없음,없음,없음,없음,없음
38573377,249로9136,K5 하이브리드 3세대,하이브리드,1999cc,2021/11/03,1,2,0,0,0,0,0,0,0,2490,오토,자가보증,"37,371km",없음,없음,있음 / 렌트,없음,없음
38623735,182부4367,팰리세이드,디젤,2199cc,2020/07/10,0,1,0,0,0,1,1246929,0,0,4200,오토,보험사보증,"45,841km",없음,없음,없음,없음,없음
38608432,341구7898,더 뉴 코나,가솔린,1998cc,2021/08/23,0,1,0,0,0,3,1261090,0,0,2270,오토,보험사보증,"138,866km",없음,없음,없음,없음,있음
38338869,14다2870,LF 쏘나타,가스,1999cc,2015/04/14,0,3,0,0,0,2,2194257,1,1177504,1070,-,보험사보증,"77,220km",없음,없음,없음,없음,있음
38602035,55더7309,레이,가솔린,998cc,2015/08/06,0,4,0,0,0,4,1091698,5,2164187,950,-,자가보증,"47,357km",없음,없음,없음,없음,있음
38435901,308더8040,더 뉴 아반떼 (CN7),가솔린,1998cc,2023/09/01,0,1,0,0,0,2,1567703,1,591260,7777,-,보험사보증,"12,884km",없음,없음,없음,없음,있음
38539609,37너5929,올 뉴 카렌스,가스,1999cc,2013/11/25,0,5,0,0,0,1,6838818,3,28415168,490,-,보험사보증,"143,304km",없음,없음,없음,있음,있음
38526951,186마1843,쏘렌토 4세대,가솔린,2497cc,2021/05/31,0,2,0,0,0,3,9623449,2,2877379,3179,오토,보험사보증,"63,260km",없음,없음,없음,없음,있음
38383557,299루5820,더 뉴 G70,가솔린,1998cc,2021/09/29,0,0,0,0,0,2,1418507,1,273980,3450,-,보험사보증,"62,389km",없음,없음,없음,없음,없음
38405685,225다7561,캐스퍼,가솔린,998cc,2022/11/24,0,1,0,0,0,1,321750,0,0,1630,-,보험사보증,"38,698km",없음,없음,없음,없음,없음
38618823,07다7361,니로,하이브리드,1580cc,2017/06/27,0,3,0,0,0,2,3643010,1,3206230,1690,오토,보험사보증,"66,670km",없음,없음,없음,없음,없음
38447817,104수2398,SM6,가스,1998cc,2020/03/23,0,1,0,0,0,0,0,1,435780,1690,-,자가보증,"23,330km",없음,없음,없음,없음,없음
37634620,239더7395,쏘나타 (DN8),가솔린,1999cc,2019/05/22,1,1,0,0,0,0,0,0,0,1580,-,보험사보증,"110,964km",없음,없음,있음 / 렌트,없음,없음
38477354,52고3111,더 뉴 레이,가솔린,998cc,2018/09/03,0,1,0,0,0,0,0,0,0,1180,-,보험사보증,"18,977km",없음,없음,없음,없음,없음
38430542,34머0247,K5 2세대,디젤,1685cc,2017/01/02,0,1,0,0,0,1,932366,1,800000,1040,-,보험사보증,"48,369km",없음,없음,없음,없음,있음
38378028,23머6133,더 뉴 K5,가스,1999cc,2013/08/14,0,5,0,0,0,2,4283890,0,0,599,-,보험사보증,"125,315km",없음,없음,없음,있음,없음
38488113,40수4295,아슬란,가솔린,3342cc,2015/03/27,0,6,0,0,0,4,8994433,3,3699120,1090,-,보험사보증,"116,743km",없음,없음,없음,있음,있음
38517046,178저2160,더 뉴 그랜저 IG,가솔린,3342cc,2021/03/04,0,1,0,0,0,1,1444485,0,0,3490,-,자가보증,"34,433km",없음,없음,없음,없음,없음
38526988,15두2983,G4 렉스턴,디젤,2157cc,2018/10/19,0,1,0,0,0,0,0,1,3130000,1959,-,보험사보증,"109,346km",없음,없음,없음,없음,있음
38631680,57주0919,그랜저 HG,가솔린,2359cc,2016/01/04,0,1,0,0,0,1,287670,0,0,1070,오토,보험사보증,"77,697km",없음,없음,없음,없음,없음
38490222,341고1403,더 뉴 QM6,가스,1998cc,2019/11/26,0,2,0,0,0,3,3693030,2,12531400,1760,오토,보험사보증,"48,866km",없음,없음,없음,없음,없음
38472055,65수0784,GV60,전기,111cc,2022/10/25,0,1,0,0,0,0,0,0,0,4800,오토,자가보증,"14,808km",없음,없음,없음,없음,없음
36587093,09버9238,뉴포텐샤,가솔린,1998cc,1999/03/31,1,3,0,0,0,2,2075307,1,1914000,530,-,보험사보증,"45,139km",없음,없음,없음,있음,있음
38582462,52라6244,그랜저 IG,가솔린,2999cc,2018/05/08,0,2,0,0,0,1,2153990,2,1106160,1820,오토,보험사보증,"84,240km",없음,없음,없음,없음,있음
38347355,354수6483,더 뉴 모닝,가솔린,998cc,2016/09/21,1,4,0,0,0,0,0,0,0,500,오토,보험사보증,"74,836km",없음,없음,있음 / 렌트,없음,없음
38631657,41우3467,SM7 노바,가스,1998cc,2017/01/03,0,1,0,0,0,1,604603,1,429010,1159,-,보험사보증,"51,836km",없음,없음,없음,없음,없음
38378334,04러6689,G70,가솔린,1998cc,2018/09/17,0,0,0,0,0,2,7122159,1,882870,2150,-,보험사보증,"75,210km",없음,없음,없음,있음,있음
38418712,129고6444,카니발 4세대,디젤,2151cc,2020/09/17,0,1,0,0,0,2,2831666,1,11200000,2560,오토,자가보증,"120,678km",없음,없음,없음,없음,없음
38588064,31수4338,에쿠스(신형),가솔린,5038cc,2011/06/13,0,3,0,0,0,1,6684490,0,0,1190,오토,보험사보증,"79,500km",없음,없음,없음,있음,있음
38152520,106수7221,더 뉴 팰리세이드,디젤,2199cc,2022/06/09,1,1,0,0,0,0,0,0,0,4150,오토,보험사보증,"46,811km",없음,없음,있음 / 렌트,없음,없음
38401472,22루7665,더 K9,가솔린,3342cc,2019/08/14,0,1,0,0,0,4,2066416,0,0,3690,오토,보험사보증,"73,869km",없음,없음,없음,없음,없음
38054366,28머5197,코나,가솔린,1591cc,2017/11/24,0,3,0,0,0,1,1522868,1,978553,1270,-,보험사보증,"77,026km",없음,없음,없음,없음,없음
37318462,20머2588,쏘울,가솔린,1591cc,2012/01/20,0,3,0,0,0,3,3233636,3,3170396,540,-,보험사보증,"72,257km",없음,없음,없음,있음,있음
37841030,257다1678,K7 프리미어,가스,2999cc,2020/05/28,1,3,0,0,0,1,237700,1,5160760,1950,오토,보험사보증,"58,273km",없음,없음,있음 / 렌트,없음,없음
38635163,304수9689,더 뉴 K9 2세대,가솔린,3342cc,2021/10/19,1,1,0,0,0,0,0,0,0,4440,-,보험사보증,"43,360km",없음,없음,있음 / 렌트,없음,없음
38522538,178서1043,더 뉴 그랜저 IG,가솔린,2497cc,2020/09/09,1,2,0,0,0,0,0,0,0,2150,오토,보험사보증,"71,092km",없음,없음,있음 / 렌트,없음,있음
38485803,346너5285,트레일블레이저,가솔린,1341cc,2021/06/18,0,1,0,0,0,0,0,0,0,2050,오토,자가보증,"44,128km",없음,없음,없음,없음,없음
38485799,322서1714,XM3,가솔린,1332cc,2020/04/22,1,1,0,0,0,0,0,0,0,1390,오토,보험사보증,"23,792km",없음,없음,있음 / 렌트,없음,없음
38440217,334저4353,그랜저 IG,가솔린,2999cc,2017/08/14,1,6,0,0,0,1,1600000,0,0,2380,-,보험사보증,"64,760km",없음,없음,없음,없음,없음
38553994,50루6002,맥스크루즈,디젤,2199cc,2014/02/27,0,1,0,0,0,0,0,0,0,1550,-,보험사보증,"94,657km",없음,없음,없음,없음,없음
38361142,295무2161,SM6,가솔린,1618cc,2016/07/22,1,4,0,0,0,0,0,3,2804133,549,오토,자가보증,"197,009km",없음,없음,있음 / 렌트,없음,있음
37939687,374거3917,트레일블레이저,가솔린,1341cc,2023/03/03,0,0,0,0,0,0,0,0,0,2380,오토,보험사보증,"20,662km",없음,없음,없음,없음,없음
38573684,175더2563,카니발 4세대,디젤,2151cc,2022/10/21,1,1,0,0,0,1,205500,0,0,3950,-,보험사보증,"44,755km",없음,없음,있음 / 렌트,없음,있음
38416487,166가9182,더 뉴 쏘렌토 4세대,하이브리드,1598cc,2024/01/16,0,1,0,0,0,0,0,0,0,9999,-,보험사보증,"3,589km",없음,없음,없음,없음,없음
38618099,41버1608,뷰티풀 코란도,디젤,1597cc,2019/03/21,0,1,0,0,0,0,0,0,0,1600,오토,보험사보증,"34,061km",없음,없음,없음,없음,없음
37441262,342나2846,더 뉴 그랜저 IG 하이브리드,하이브리드,2359cc,2022/05/10,0,0,0,0,0,0,0,0,0,3990,-,자가보증,"8,318km",없음,없음,없음,없음,없음
38557787,69구4152,벨로스터,가솔린,1591cc,2011/05/06,0,3,0,0,0,7,4670569,0,0,520,-,보험사보증,"93,233km",없음,없음,없음,없음,있음
38443547,381구1316,더 뉴 레이,가솔린,998cc,2021/04/16,0,1,0,0,0,0,0,0,0,9999,오토,보험사보증,"22,271km",없음,없음,없음,없음,없음
38388655,12저4072,G70,가솔린,1998cc,2018/01/08,0,4,0,0,0,2,2156351,2,1822660,2780,-,보험사보증,"47,217km",없음,없음,없음,없음,있음
38079230,09버4333,SM3 Z.E.,전기,74cc,2017/11/02,0,3,0,0,0,0,0,0,0,530,오토,보험사보증,"115,927km",없음,없음,없음,없음,없음
38420193,214수9734,팰리세이드,가솔린,3778cc,2022/03/31,1,1,0,0,0,0,0,0,0,3130,-,자가보증,"52,740km",없음,없음,있음 / 렌트,없음,없음
38425351,69무8425,크루즈,가솔린,1796cc,2012/04/17,0,5,0,0,0,2,1552846,3,3213406,300,오토,보험사보증,"178,196km",없음,없음,없음,있음,있음
38615678,292주5823,더 뉴 K3 2세대,가솔린,1598cc,2021/08/02,1,1,0,0,0,1,1402950,1,547288,1680,오토,자가보증,"42,243km",없음,없음,있음 / 렌트,없음,없음
38048121,346서5836,더 K9,가솔린,3778cc,2019/01/25,1,6,0,0,0,2,1145382,1,508659,1990,-,보험사보증,"162,990km",없음,없음,있음 / 렌트,없음,없음
38602320,37도8431,YF 쏘나타,가솔린,1998cc,2010/09/17,0,4,0,0,0,1,425088,2,2457588,390,오토,보험사보증,"82,343km",없음,없음,없음,없음,있음
38417104,209노5390,스포티지 5세대,디젤,1998cc,2022/02/09,1,2,0,0,0,0,0,0,0,2750,-,보험사보증,"22,055km",없음,없음,있음 / 렌트,없음,없음
38153952,167두3065,K8 하이브리드,하이브리드,1598cc,2022/08/31,0,1,0,0,0,0,0,0,0,3750,-,자가보증,"21,998km",없음,없음,없음,없음,없음
38282828,228거4013,K8 하이브리드,하이브리드,1598cc,2024/06/18,1,1,0,0,0,0,0,0,0,3790,-,보험사보증,"3,594km",없음,없음,있음 / 렌트,없음,없음
38469264,234수3315,G70,가솔린,1998cc,2019/09/10,1,3,0,0,0,2,1577670,3,4509224,2980,-,보험사보증,"50,385km",없음,없음,있음 / 렌트,없음,없음
38620901,17거7110,싼타페 TM,디젤,2199cc,2018/05/11,0,2,0,0,0,0,0,0,0,2550,오토,보험사보증,"63,340km",있음 / 적법,없음,없음,없음,없음
38021719,321고7130,그랜저 하이브리드 (GN7),하이브리드,1598cc,2023/06/16,0,2,0,0,0,0,0,0,0,4750,오토,자가보증,"7,328km",없음,없음,없음,없음,없음
38194004,67누2999,K5,가솔린,2359cc,2010/08/31,0,6,0,0,0,2,2397600,3,2154673,470,오토,보험사보증,"135,515km",없음,없음,없음,없음,없음
37618450,63너6040,조에,전기,156cc,2021/07/02,0,2,0,0,0,1,406716,0,0,1840,오토,보험사보증,"37,606km",없음,없음,없음,없음,없음
38620036,155너9438,투싼 하이브리드 (NX4),하이브리드,1598cc,2020/11/20,0,0,0,0,0,1,363614,0,0,2750,-,자가보증,"70,513km",없음,없음,없음,없음,없음
37383792,107루2489,올 뉴 K7 하이브리드,하이브리드,2359cc,2019/03/22,1,3,0,0,0,2,4322735,0,0,1750,오토,보험사보증,"123,384km",없음,없음,있음 / 렌트,없음,있음
38089552,04다5548,그랜저 IG,가솔린,2359cc,2017/11/13,0,5,0,0,0,1,775678,0,0,2020,-,보험사보증,"42,665km",없음,없음,없음,없음,있음
38610763,316소8954,G90,가솔린,5038cc,2021/03/04,0,3,0,0,0,4,15620834,1,1966108,3450,-,보험사보증,"161,000km",없음,없음,없음,있음,있음
38445393,13어9988,렉스턴 W,디젤,2157cc,2015/10/06,0,2,0,0,0,1,1382898,0,0,799,오토,보험사보증,"145,953km",없음,없음,없음,없음,없음
38421327,216라1307,아반떼 하이브리드 (CN7),하이브리드,1580cc,2020/12/04,1,1,0,0,0,0,0,0,0,1920,오토,보험사보증,"69,812km",없음,없음,있음 / 렌트,없음,없음
37816584,38두1899,제네시스 DH,가솔린,3342cc,2014/05/19,0,12,0,0,0,6,9165589,2,694360,890,오토,보험사보증,"199,299km",없음,없음,없음,없음,있음
38370863,176다6707,싼타페 더 프라임,디젤,2199cc,2015/11/24,2,5,0,0,0,1,369992,3,2540500,1280,오토,보험사보증,"100,974km",없음,없음,있음 / 렌트,없음,있음
37994663,55보5360,더 넥스트 스파크,가솔린,999cc,2016/12/16,0,3,0,0,0,3,1314415,0,0,530,오토,보험사보증,"83,254km",없음,없음,없음,없음,없음
37210943,396소9756,SM7 노바,가스,1998cc,2017/04/26,1,2,0,0,0,1,1724151,0,0,790,오토,보험사보증,"116,232km",없음,없음,있음 / 렌트,없음,없음
38073694,28머0124,올 뉴 투싼,디젤,1685cc,2017/01/05,0,1,0,0,0,2,1848373,0,0,1370,오토,보험사보증,"105,465km",없음,없음,없음,없음,없음
38494855,119나7993,카니발 4세대,가솔린,3470cc,2023/11/21,1,1,0,0,0,0,0,0,0,3800,오토,보험사보증,"8,433km",없음,없음,있음 / 렌트,없음,없음
38315287,41서5624,티볼리 아머,가솔린,1597cc,2019/02/13,0,1,0,0,0,1,5011229,1,762000,1150,오토,자가보증,"70,035km",없음,없음,없음,없음,있음
37349574,55가4611,쏘울 부스터 EV,전기,180cc,2020/03/27,0,1,0,0,0,1,437321,1,682979,1890,오토,보험사보증,"81,165km",없음,없음,없음,없음,없음
38187471,91주7988,그랜드 스타렉스,디젤,2497cc,2013/01/15,0,1,0,0,0,2,1143190,1,603838,580,오토,보험사보증,"203,954km",없음,없음,없음,없음,없음
38518946,346부4297,쏘렌토 4세대,하이브리드,1598cc,2023/02/01,0,2,0,0,0,0,0,0,0,3930,-,자가보증,"48,078km",없음,없음,없음,없음,없음
38624949,66더0214,아반떼 AD,가솔린,1591cc,2015/11/25,0,3,0,0,0,1,252988,0,0,1090,오토,자가보증,"109,035km",없음,없음,없음,없음,없음
38481560,345누1737,카니발 4세대,가솔린,3470cc,2020/12/03,0,4,0,0,0,2,12710403,1,6284350,2899,-,보험사보증,"75,676km",없음,없음,없음,있음,있음
38502453,27고3595,스파크,가스,995cc,2012/10/08,0,8,0,0,0,1,799449,1,497358,320,오토,자가보증,"80,340km",없음,없음,없음,없음,없음
37542681,210저3661,XM3,가솔린,1598cc,2022/09/27,1,1,0,0,0,0,0,1,1031792,1580,오토,보험사보증,"7,582km",없음,없음,없음,없음,있음
38486551,104더3930,모닝 어반 (JA),가솔린,998cc,2022/02/04,0,1,0,0,0,1,373269,0,0,1250,오토,보험사보증,"15,390km",없음,없음,없음,없음,없음
38087242,248주5244,아반떼 (CN7),가스,1591cc,2020/05/07,1,1,0,0,0,1,885429,0,0,1420,-,보험사보증,"107,016km",없음,없음,있음 / 렌트,없음,없음
38444768,241오4645,카니발 4세대,디젤,2151cc,2021/05/14,0,2,0,0,0,1,932354,0,0,3890,오토,자가보증,"51,000km",없음,없음,없음,없음,없음
38491682,11저6018,더 뉴 아반떼,가솔린,1591cc,2015/05/07,0,3,0,0,0,2,2358041,1,1274490,670,-,자가보증,"104,639km",없음,없음,없음,없음,있음
37603797,712러2408,그랜드 스타렉스,디젤,2497cc,2017/01/26,1,1,0,0,0,0,0,0,0,1530,오토,보험사보증,"103,937km",없음,없음,없음,없음,없음
38621368,30구8561,캡티바,디젤,1998cc,2015/03/27,0,1,0,0,0,0,0,0,0,690,오토,보험사보증,"86,483km",없음,없음,없음,없음,있음
37208543,363러8443,올 뉴 K7 하이브리드,V005,2359cc,2019/08/06,1,1,0,0,0,0,0,2,4563335,2020,오토,자가보증,"90,310km",없음,없음,없음,없음,없음
38214522,55거0108,임팔라,가솔린,2457cc,2015/12/04,0,4,0,0,0,4,8978138,3,20967788,950,오토,자가보증,"83,321km",없음,없음,없음,있음,있음
38533190,21루9445,올 뉴 투싼,디젤,1995cc,2017/03/09,0,0,0,0,0,0,0,0,0,1770,-,보험사보증,"40,217km",없음,없음,없음,없음,없음
37613813,247구6271,LF 쏘나타,가스,1999cc,2016/02/12,1,5,0,0,0,2,943416,0,0,860,-,보험사보증,"122,415km",없음,없음,있음 / 렌트,없음,없음
37979089,191수1772,더 뉴 그랜저 IG,가솔린,2497cc,2021/02/10,0,1,0,0,0,2,2040020,0,0,2590,-,보험사보증,"101,483km",없음,없음,없음,없음,있음
38571842,207무8811,쏘렌토 4세대,가솔린,2497cc,2021/07/05,0,1,0,0,0,2,3050864,1,700969,3950,오토,보험사보증,"47,437km",없음,없음,없음,없음,없음
38019242,37더7296,K7,가스,2656cc,2009/12/29,0,2,0,0,0,3,4509719,2,890447,428,오토,자가보증,"199,981km",없음,없음,없음,없음,있음
37776141,03우6078,아이오닉 일렉트릭,전기,78cc,2018/01/26,0,1,0,0,0,2,1637854,1,744047,1560,오토,보험사보증,"79,231km",없음,없음,없음,없음,있음
38327009,129도5645,더 뉴 그랜저 IG,가스,2999cc,2020/05/14,0,1,0,0,0,1,600016,0,0,2730,-,보험사보증,"53,437km",없음,없음,없음,없음,없음
38338883,351고2216,모하비 더 마스터,디젤,2959cc,2020/12/24,0,1,0,0,0,2,1681151,1,349953,4650,-,보험사보증,"23,046km",없음,없음,없음,없음,없음
38150277,29우3667,팰리세이드,디젤,2199cc,2019/03/27,0,0,0,0,0,4,3822584,1,727140,2960,오토,보험사보증,"68,125km",없음,없음,없음,없음,있음
36163216,04수0103,스포티지 4세대,디젤,1685cc,2015/11/03,0,1,0,0,0,0,0,2,717080,880,오토,보험사보증,"146,260km",없음,없음,없음,없음,없음
37741145,175보4328,더 뉴 레이,가솔린,998cc,2019/03/12,1,2,0,0,0,0,0,3,13826820,620,-,보험사보증,"62,275km",없음,없음,없음,있음,있음
38376274,102마2467,더 뉴 QM6,디젤,1749cc,2020/04/08,0,0,0,0,0,0,0,0,0,1290,-,보험사보증,"117,955km",없음,없음,없음,없음,없음
38606581,20가1964,그랜저 HG,가솔린,2359cc,2015/01/21,0,1,0,0,0,1,557588,3,3659383,570,-,보험사보증,"192,153km",없음,없음,없음,있음,있음
38153864,159라9473,더 뉴 팰리세이드,가솔린,3778cc,2022/09/20,0,1,0,0,0,0,0,0,0,4280,-,자가보증,"24,529km",없음,없음,없음,없음,없음
38451614,238더2319,더 K9,가솔린,3342cc,2020/10/23,0,1,0,0,0,3,4761203,0,0,2650,-,보험사보증,"113,477km",없음,없음,없음,있음,있음
36897735,32거0469,LF 쏘나타 하이브리드,하이브리드,1999cc,2016/10/04,0,3,0,0,0,6,4597407,2,1031792,1050,-,자가보증,"173,381km",없음,없음,없음,없음,없음
38281230,02무0849,티볼리,가솔린,1597cc,2015/10/15,0,1,0,0,0,3,7533002,1,963850,750,-,자가보증,"97,204km",없음,없음,없음,있음,있음
38314331,22우2329,에쿠스(신형),가솔린,3778cc,2009/08/21,0,2,0,0,0,6,5178970,5,6129631,690,오토,보험사보증,"104,710km",없음,없음,없음,있음,있음
38269563,126서1196,K5 3세대,가솔린,1598cc,2020/05/28,0,1,0,0,0,2,1701890,2,1025900,2259,-,보험사보증,"93,680km",없음,없음,없음,없음,있음
38375771,121무9581,그랜저 하이브리드 (GN7),하이브리드,1598cc,2023/06/14,0,3,0,0,0,3,4086535,0,0,4200,-,보험사보증,"24,306km",없음,없음,없음,없음,있음
38185486,03도9267,코나,가솔린,1591cc,2018/07/26,0,0,0,0,0,2,2610057,0,0,1699,-,보험사보증,"23,730km",없음,없음,없음,있음,있음
38615734,223보4650,LF 쏘나타,가솔린,1999cc,2014/08/19,1,4,0,0,0,4,5132749,1,956060,930,오토,보험사보증,"124,857km",없음,없음,없음,있음,없음
38405884,263무6223,더 뉴 K3 2세대,가솔린,1598cc,2021/06/25,0,3,0,0,0,1,662830,0,0,1790,-,보험사보증,"83,394km",없음,없음,없음,없음,없음
38384134,180하4576,그랜저 하이브리드 (GN7),하이브리드,1598cc,2023/07/14,0,0,0,0,0,0,0,0,0,3880,-,보험사보증,"21,124km",없음,없음,있음 / 렌트,없음,없음
38572547,205어1590,더 뉴 i40 살룬,디젤,1685cc,2016/03/04,2,8,0,0,0,2,1255828,3,24531752,890,-,보험사보증,"148,262km",없음,없음,없음,있음,있음
38590474,59수0225,K5 2세대,가스,1999cc,2015/11/20,0,5,0,0,0,2,2071244,1,352728,770,오토,자가보증,"209,290km",없음,없음,없음,없음,있음
38531383,348로5176,K5 3세대,가솔린,1999cc,2023/03/02,0,1,0,0,0,0,0,0,0,2840,오토,보험사보증,"5,252km",없음,없음,없음,없음,없음
38199843,17마4217,뉴 스타일 코란도 C,디젤,2157cc,2017/02/24,0,5,0,0,0,2,1338710,1,1436060,790,-,자가보증,"127,384km",없음,없음,없음,있음,없음
37990400,62노6585,더 뉴 카니발,가솔린,3342cc,2018/11/27,0,5,0,0,0,1,829220,1,923030,3290,오토,보험사보증,"94,783km",없음,없음,없음,없음,없음
38515614,240거9748,더 뉴 K5 3세대,가솔린,1999cc,2024/08/02,0,0,0,0,0,0,0,0,0,3050,-,보험사보증,"1,864km",없음,없음,없음,없음,없음
37828264,19더2906,뉴SM3,가솔린,1598cc,2012/01/19,2,6,0,0,0,3,12422406,4,10826495,290,오토,보험사보증,"72,737km",없음,없음,없음,있음,있음
38538035,25러5698,투싼 ix,디젤,1995cc,2009/11/17,0,4,0,0,0,1,1730130,1,359128,530,오토,보험사보증,"152,196km",없음,없음,없음,있음,없음
38425233,19거1339,LF 쏘나타,가솔린,1999cc,2014/09/18,0,1,0,0,0,0,0,0,0,940,-,자가보증,"148,650km",없음,없음,없음,없음,없음
38526653,237로3461,카니발 4세대,디젤,2151cc,2020/08/28,1,1,0,0,0,1,1902380,0,0,2630,오토,보험사보증,"57,966km",없음,없음,있음 / 렌트,있음,있음
38546385,146어7369,더 뉴 싼타페,디젤,2151cc,2022/11/11,0,1,0,0,0,0,0,0,0,2940,오토,보험사보증,"23,413km",없음,없음,없음,없음,없음
38533203,148서1932,벨로스터 (JS),가솔린,1998cc,2020/04/27,0,3,0,0,0,0,0,0,0,2299,수동,보험사보증,"43,795km",없음,없음,없음,없음,없음
38519565,266소6535,더 뉴 코나,가솔린,1998cc,2022/01/17,1,3,0,0,0,0,0,0,0,2950,-,보험사보증,"47,753km",있음 / 적법,없음,없음,없음,없음
37214316,391수3164,K7 프리미어,가스,2999cc,2020/01/17,1,2,0,0,0,2,1035268,0,0,1799,-,보험사보증,"139,178km",없음,없음,없음,없음,있음
37652651,66도4194,이쿼녹스,디젤,1598cc,2019/08/23,0,1,0,0,0,1,3081230,0,0,1568,오토,보험사보증,"107,151km",없음,없음,없음,없음,있음
38331233,10조0705,어메이징 뉴 크루즈,가솔린,1362cc,2016/03/17,0,3,0,0,0,1,1563600,1,1064533,720,-,보험사보증,"43,738km",없음,없음,없음,없음,없음
37787200,66라0879,LF 쏘나타,가솔린,1591cc,2015/10/07,0,2,0,0,0,4,4999280,1,718060,990,오토,자가보증,"104,852km",없음,없음,없음,있음,있음
38378434,162고5605,쏘나타 (DN8),가솔린,1999cc,2020/05/28,1,1,0,0,0,0,0,0,0,1960,오토,보험사보증,"24,623km",없음,없음,있음 / 렌트,없음,없음
38636344,181로5234,스포티지 5세대,가솔린,1598cc,2023/07/03,0,0,0,0,0,1,1177069,0,0,3230,오토,자가보증,"11,745km",없음,없음,없음,없음,있음
38273477,366거7221,K8 하이브리드,하이브리드,1598cc,2021/08/03,1,1,0,0,0,0,0,0,0,2599,-,보험사보증,"106,130km",없음,없음,있음 / 렌트,없음,없음
38621717,228구6456,LF 쏘나타,가스,1999cc,2015/09/16,1,1,0,0,0,3,3440741,1,5409060,299,-,자가보증,"보통 / 347,116km",없음,없음,없음,있음,있음
38461846,213어9711,EQ900,가솔린,3342cc,2016/02/03,1,1,0,0,0,1,481000,0,0,2599,-,보험사보증,"176,632km",없음,없음,있음 / 렌트,없음,없음
38482410,107가4182,투싼 하이브리드 (NX4),하이브리드,1598cc,2020/12/24,0,1,0,0,0,0,0,0,0,3150,오토,자가보증,"31,445km",없음,없음,없음,없음,없음
38122995,173도6406,XM3,하이브리드,1598cc,2024/01/09,0,1,0,0,0,0,0,0,0,2600,오토,보험사보증,"5,693km",없음,없음,없음,없음,없음
38283831,12우0646,말리부,가솔린,1998cc,2016/04/05,0,4,0,0,0,2,2019784,0,0,570,-,보험사보증,"126,661km",없음,없음,없음,없음,있음
38406763,64다2967,제네시스 쿠페,가솔린,1998cc,2011/08/11,0,6,0,0,0,2,735000,2,231220,350,-,보험사보증,"191,403km",없음,없음,없음,없음,있음
38562062,97저7327,더 뉴 코란도 스포츠,디젤,2157cc,2016/10/18,0,1,0,0,0,2,2658931,0,0,1050,오토,자가보증,"98,195km",없음,없음,없음,없음,있음
37626992,221가8358,더 뉴 K9 2세대,가솔린,3778cc,2023/08/07,0,0,0,0,0,0,0,0,0,5299,-,보험사보증,"16,599km",없음,없음,없음,없음,없음
38473976,115버3039,더 뉴 셀토스,가솔린,1598cc,2023/07/25,1,3,0,0,0,0,0,0,0,2730,오토,보험사보증,"18,362km",없음,없음,있음 / 렌트,없음,없음
38186693,264머4864,LF 쏘나타,가스,1999cc,2017/05/16,1,3,0,0,0,2,3306910,0,0,749,-,보험사보증,"162,481km",없음,없음,있음 / 렌트,있음,있음
38596736,29누2719,K5 2세대,가솔린,1999cc,2017/08/14,0,1,0,0,0,1,318650,0,0,890,오토,보험사보증,"229,960km",없음,없음,없음,없음,없음
38567079,158어5723,더 뉴 팰리세이드,디젤,2199cc,2022/11/23,0,0,0,0,0,0,0,0,0,4920,-,보험사보증,"21,285km",없음,없음,없음,없음,없음
38532815,38모6548,LF 쏘나타,가솔린,1999cc,2014/12/17,0,3,0,0,0,4,4140435,3,7462254,699,오토,보험사보증,"142,456km",없음,없음,없음,없음,있음
38265514,69수7949,싼타페 DM,디젤,1995cc,2014/03/04,0,2,0,0,0,6,5634761,3,5160905,1140,-,보험사보증,"112,519km",없음,없음,없음,없음,있음
38252570,13나9386,K7 하이브리드,하이브리드,2359cc,2014/09/26,0,3,0,0,0,2,1047990,2,1743643,970,-,보험사보증,"155,655km",없음,없음,없음,없음,없음
38292398,801더9652,스타리아,디젤,2199cc,2022/08/26,0,1,0,0,0,1,1724151,1,1031792,2750,오토,보험사보증,"17,208km",없음,없음,없음,없음,없음
38554493,19두5813,올 뉴 모닝,가솔린,998cc,2014/01/24,0,5,0,0,0,0,0,0,0,477,-,보험사보증,"62,391km",없음,없음,없음,없음,없음
38388392,31라4034,니로,하이브리드,1580cc,2017/08/07,0,1,0,0,0,2,1125380,0,0,1599,오토,보험사보증,"68,443km",없음,없음,없음,없음,없음
38524613,236머4021,GV80,가솔린,2497cc,2020/08/28,1,1,0,0,0,0,0,0,0,4370,-,자가보증,"99,014km",없음,없음,없음,없음,없음
