ID,N,NC,OC,TL,FD,TF,CM,CO
38520786,16구2232,0회,6회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,267,300원","1회/566,397원"
38464682,153부9166,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38368488,61거0417,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38123734,101조6832,2회,9회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,230,000원","1회/161,368원"
38518103,92무5786,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회8,200,000원",없음
38057018,65라7854,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38459779,47우4149,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,328,880원",없음
37492645,394버3690,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38257511,62노4010,0회,7회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회3,447,000원","5회/6,608,770원"
38560939,35소2280,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/678,000원"
38562359,25나6286,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회2,725,793원",없음
38339161,64보7392,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회3,234,950원","3회/1,395,750원"
38264587,42가8541,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회707,958원",없음
38639037,172무8816,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,909,090원",없음
38479945,168오8840,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회4,773,360원","3회/2,806,396원"
38637337,172무8816,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,909,090원",없음
38562886,25나6286,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회2,725,793원",없음
38513873,54소0308,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,762,000원",없음
38379793,63모0163,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"2회/758,117원"
38352715,50도1713,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38221971,42노3811,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회5,841,190원",없음
38486870,46도7880,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38481821,55로9241,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회457,546원","2회/1,768,659원"
38436091,28무9818,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"6회4,642,203원","5회/9,163,435원"
38634413,39무2857,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회759,498원","1회/398,150원"
38571998,06조7113,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37887268,39마8252,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,559,118원","1회/1,728,157원"
38286928,27마5104,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"6회4,843,609원","2회/1,383,619원"
38065156,40구6651,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"6회4,201,050원",없음
38583872,87서4074,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38384937,59거8004,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"6회10,094,798원",1회/미확정
38433443,168어4010,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38562890,107보9903,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38534239,226무9495,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38626305,09가8535,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,460,220원","1회/612,374원"
38618430,09가8535,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,460,220원","1회/612,374원"
37545571,255더8854,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회9,290,530원",없음
38535053,06노1100,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,672,160원",없음
38467738,27저4334,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회2,772,770원","4회/3,982,056원"
38140292,04서0810,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"6회5,772,807원","2회/2,116,640원"
38581075,65너0327,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,336,198원","3회/2,135,320원"
38448760,53버4616,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회414,300원","1회/1,065,000원"
38608330,308거1585,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,167,250원",없음
38582753,65너0327,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,336,198원","3회/2,135,320원"
38384606,61거0417,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38615525,167러3782,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회990,684원","1회/889,441원"
38331503,244우7972,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,1회미확정,없음
37116013,69소6897,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,214,923원","1회/912,333원"
38533714,24마2203,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회1,311,964원",없음
38018792,233두7820,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회598,272원",없음
38482237,168오8840,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회4,773,360원","3회/2,806,396원"
38601972,17나4932,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38638778,58부7446,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,783,006원","2회/2,586,850원"
38518169,24모0504,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,188,440원","1회/960,430원"
38462418,14어0438,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38401434,41고0423,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/550,000원"
38469518,65다0144,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,592,301원","1회/504,160원"
38496346,160오6348,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38537713,27다0303,0회,7회,전손 0회,"침수(전손,분손) 0회",도난 0회,"9회31,016,603원","1회/798,400원"
36934814,28오0611,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,569,420원","1회/4,544,650원"
38589052,30구7331,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38415114,28가0134,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"6회8,722,251원",없음
38601782,08어0533,0회,6회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회1,951,450원","2회/1,634,810원"
37913699,332서9076,1회,6회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회717,235원","1회/501,050원"
38603639,167러3782,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회990,684원","1회/889,441원"
37508537,24수7580,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회2,581,370원","2회/957,528원"
38597555,27수0292,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"7회8,557,929원","5회/9,862,550원"
38377998,15도5626,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회447,295원","2회/608,369원"
38405114,18러7515,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37529166,55노0549,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회357,378원","2회/1,467,160원"
38074216,244로6028,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,1회미확정,"2회/3,053,781원"
38422265,225오2168,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38623242,16수4035,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회897,410원","1회/1,266,230원"
38463400,14어0438,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38075247,144마6621,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회541,507원","1회/614,690원"
36387770,37누2342,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회751,868원","1회/516,188원"
38580986,34보2647,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38462624,282어7913,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/731,260원"
38263752,03거8108,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,689,400원","1회/1,487,100원"
38626932,150우7883,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회518,229원",없음
38018386,12저0634,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,985,890원",없음
38535558,06노1100,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,672,160원",없음
38381467,64가2912,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38500859,64나2611,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회237,698원",없음
37663693,151조4519,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,856,565원",없음
38574904,28어7342,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회1,370,790원","4회/3,353,321원"
38375226,27로1822,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회717,010원","1회/383,134원"
38338394,21라4431,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회308,110원",없음
38314699,09더5717,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회836,579원","1회/2,740,391원"
38499878,54소0308,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,762,000원",없음
38474043,153부9166,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38621222,150우7883,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회518,229원",없음
38396716,30마7888,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38285846,06수8254,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,346,170원",없음
38442904,41로5657,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회3,750,110원","5회/2,611,730원"
38611226,58조3421,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,221,640원",없음
38615965,16수2283,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,254,540원",없음
37966461,04부4105,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/503,137원"
38407308,191고7234,5회,11회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회523,900원",없음
38590096,46저7292,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38464884,31무7359,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,225,600원",없음
38591450,62가4134,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회1,186,390원","1회/1,899,510원"
38627054,37거0511,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,096,430원","2회/1,223,379원"
36096752,29마1719,1회,6회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회5,909,100원","1회/2,700,000원"
38329868,62수0714,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"2회/2,099,390원"
38392622,63모0163,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"2회/758,117원"
38588391,46저7292,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38336360,61더9315,1회,7회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회5,676,670원",없음
37206866,16러4328,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회8,271,421원","1회/4,421,170원"
38474587,31무7359,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,225,600원",없음
37663607,180저9321,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,525,549원",없음
38600483,83구6287,0회,6회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"5회/2,771,270원"
38167252,170라4620,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/972,160원"
38209591,205오3068,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38426716,09서0250,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회5,509,609원","2회/2,011,527원"
38276157,37나0970,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,113,857원",없음
38443271,11소6571,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회4,433,146원","1회/893,960원"
38606715,308거1585,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,167,250원",없음
37038283,33구6200,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,049,746원",없음
38126927,64더9400,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,194,870원","1회/1,414,000원"
38624907,68도0718,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회1,611,566원","1회/477,560원"
38352722,50도1713,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38422910,09서0250,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회5,509,609원","2회/2,011,527원"
36394266,37누2342,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회751,868원","1회/516,188원"
37850949,47저3614,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38472073,230도7131,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회4,087,500원","5회/26,707,667원"
37412071,52수3518,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,492,040원","2회/776,546원"
38529265,67러0169,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,486,128원",없음
38198249,89너5823,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38365823,11서6416,0회,6회,전손 0회,"침수(전손,분손) 0회",도난 0회,"6회5,471,349원","3회/4,358,610원"
38033317,35무3468,0회,9회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회824,890원","1회/1,695,600원"
38564049,33어7577,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회4,294,900원",없음
38335758,59소1397,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,111,120원","3회/2,668,539원"
38582598,87서4074,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37865046,201루1036,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38634444,37거0511,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,096,430원","2회/1,223,379원"
38560152,107보9903,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37422764,52수3518,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,492,040원","2회/776,546원"
38478340,282어7913,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/731,260원"
38020969,37더3043,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회9,049,290원","1회/764,590원"
38538961,17라2394,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,269,498원",없음
38540236,312보8460,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,378,430원",없음
38622867,30어5016,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"6회4,522,513원","4회/1,987,438원"
38572408,21가4735,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회471,580원","1회/545,671원"
37263647,19보1767,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회1,886,190원",없음
37813660,30다5103,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,246,840원","1회/348,900원"
38376230,35구0516,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37892373,152거4832,1회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회4,417,104원",없음
38624587,67도1754,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회495,740원","1회/576,810원"
38347438,08누7823,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,746,104원",없음
38021232,114로2786,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/660,060원"
38411584,250더9644,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회7,772,020원","2회/4,268,790원"
38359746,275보2754,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회3,257,090원",없음
38615991,246로9183,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38530586,53마6614,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회6,123,689원","2회/12,025,550원"
38321233,295조7540,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38438826,52가3884,1회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,881,535원","1회/401,750원"
38627564,239더2345,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회440,100원","1회/2,561,066원"
38539057,363가3298,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,822,010원","5회/5,858,608원"
38569229,17누0988,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,758,925원",없음
38533093,63무2864,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38071703,187보2073,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,358,873원","1회/668,191원"
38560622,05버4447,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,266,795원",없음
38468106,50머3315,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회3,800,332원",없음
38249359,142머7201,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38388034,388라7776,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회728,747원",없음
38532333,38모2730,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회480,450원","2회/1,032,205원"
38595406,20주8556,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회4,028,513원",없음
38491214,01조8879,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38484151,46주2403,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/1,313,370원"
37395300,244너5267,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,994,649원","1회/190,118원"
37318607,135가5008,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38245899,246부9118,2회,6회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회5,489,828원","2회/1,154,940원"
38212765,53로7886,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회899,499원","1회/693,216원"
38612461,51더4677,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회531,710원",없음
38209840,47소2484,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회3,287,144원","1회/357,328원"
38349917,177더2561,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,029,620원","1회/1,329,130원"
38073036,32부8980,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회3,606,439원","1회/745,109원"
38375253,35구0516,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38321857,173구9601,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,482,220원","1회/737,940원"
37938212,69누4062,0회,6회,전손 0회,"침수(전손,분손) 0회",도난 0회,"7회4,429,582원",없음
37066480,42어6891,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회9,870,244원","1회/1,256,309원"
38282730,367부3494,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,249,220원","2회/707,623원"
38601970,327어4707,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
35875070,01루1259,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회5,668,092원","3회/3,749,366원"
38387718,250구5403,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38259809,57주9268,1회,6회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회2,581,569원","2회/1,117,830원"
38473409,262부7529,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,719,236원",없음
38469306,41저2946,1회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,460,200원",없음
38575603,57다1307,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"9회17,472,967원","3회/6,722,492원"
38618417,372보3595,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회3,049,300원",없음
38234394,45로3528,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회4,151,790원",없음
38269679,310저6890,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"2회/1,062,042원"
37992627,69보0939,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회9,614,133원",없음
38544172,193거9869,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38578429,10고0110,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37883141,177더4043,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38222320,53노4971,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회383,354원",없음
38614228,14버2286,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"8회4,175,401원","3회/3,722,090원"
38438805,22부3740,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38499231,01조8879,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38330672,129나7118,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/556,379원"
38416870,19무6894,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38214691,330어1434,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,2회/미확정
38389527,388라7776,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회728,747원",없음
38468615,57어0584,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회673,240원","1회/300,000원"
38532646,154구2167,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38411583,250더9644,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회7,772,020원","2회/4,268,790원"
38578664,187도3239,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38396325,60두9437,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회8,796,049원","1회/1,134,990원"
38607620,247로7542,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회985,797원",없음
38038319,68거8885,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/397,552원"
38041457,171루6039,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,089,600원",1회/미확정
38512248,161로6110,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38284094,46저8130,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38378074,14도0514,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회15,613,690원","2회/1,831,130원"
38524182,38모2730,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회480,450원","2회/1,032,205원"
38357874,245너6933,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38197802,23모7119,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회6,266,400원","1회/654,070원"
38511002,01더6761,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,166,489원",없음
38633198,29모0494,1회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회8,499,313원","2회/3,140,400원"
37588809,205도3294,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회5,528,809원",없음
38344309,177더2561,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,029,620원","1회/1,329,130원"
38618406,246로9183,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38321213,12저0231,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회4,099,709원","2회/2,039,400원"
38636582,175우7137,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38216038,19누0155,0회,6회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/451,933원"
38522197,208머3268,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38545834,363가3298,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,822,010원","5회/5,858,608원"
38332439,99부7978,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38401774,37루4124,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"8회7,067,125원","4회/3,124,089원"
38374269,313오4673,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/1,886,500원"
38335798,265루2593,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,459,828원","1회/1,637,767원"
38398649,02로5667,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회9,192,200원","4회/5,377,510원"
38330395,51무3980,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,725,798원",없음
38502472,01더6761,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,166,489원",없음
38248649,142머7201,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38010215,396루5831,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회8,413,079원","2회/4,924,036원"
38577926,10고0110,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38372261,60버6201,0회,6회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회11,030,757원",없음
37089766,58소9783,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"6회7,000,690원","2회/492,703원"
37528956,163가8257,1회,8회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회1,646,368원",없음
38222510,17주2589,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회691,158원","4회/2,825,821원"
38406101,312더8098,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,688,757원","1회/959,264원"
38618649,133도8001,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,865,458원","1회/984,689원"
38334221,99부7978,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38113235,387고7928,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38406583,16로7844,1회,6회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회4,809,280원","3회/2,303,830원"
38369324,290보6839,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/1,531,895원"
38436752,52가3884,1회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,881,535원","1회/401,750원"
37859904,23두0153,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38054196,55러7258,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회851,460원","3회/963,780원"
38438003,64어0260,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회523,732원",없음
37100694,58누2799,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회4,442,171원",없음
